Frequency (Hz)	Level (dB)
12607.690430	-59.641224
12613.073730	-60.713013
12618.457031	-60.992386
12623.840332	-62.547764
12629.223633	-60.252106
12634.606934	-57.273342
12639.990234	-56.647324
12645.373535	-56.376366
12650.756836	-58.714211
12656.140137	-61.893509
12661.523438	-59.526253
12666.906738	-63.202885
12672.290039	-62.673130
12677.673340	-59.546700
12683.056641	-57.844109
12688.439941	-57.409138
12693.823242	-60.585304
12699.206543	-58.508507
12704.589844	-64.103714
12709.973145	-57.966858
12715.356445	-58.586842
12720.739746	-58.122005
12726.123047	-57.491550
12731.506348	-58.832916
12736.889648	-55.682892
12742.272949	-62.784565
12747.656250	-63.271103
12753.039551	-64.230499
12758.422852	-60.431240
12763.806152	-57.286518
12769.189453	-58.693871
12774.572754	-56.181835
12779.956055	-65.063675
12785.339355	-66.600456
12790.722656	-62.469986
12796.105957	-60.159039
12801.489258	-61.374058
12806.872559	-62.621864
12812.255859	-59.926895
12817.639160	-58.397331
12823.022461	-64.370110
12828.405762	-58.993362
12833.789062	-63.810780
12839.172363	-65.000374
12844.555664	-58.300350
12849.938965	-60.916252
12855.322266	-64.059113
12860.705566	-57.347515
12866.088867	-68.038658
12871.472168	-57.559284
12876.855469	-58.475197
12882.238770	-61.673061
12887.622070	-57.337677
12893.005371	-61.672604
12898.388672	-60.815990
12903.771973	-57.996502
12909.155273	-55.526001
12914.538574	-58.068333
12919.921875	-62.322521
12925.305176	-60.256973
12930.688477	-68.176514
12936.071777	-62.908005
12941.455078	-63.740181
12946.838379	-63.241165
12952.221680	-64.176262
12957.604980	-63.772919
12962.988281	-60.385586
12968.371582	-56.357555
12973.754883	-60.092533
12979.138184	-55.268166
12984.521484	-59.088142
12989.904785	-54.705235
12995.288086	-65.430176
13000.671387	-64.376717
13006.054688	-61.694496
13011.437988	-61.341537
13016.821289	-65.773125
13022.204590	-61.862637
13027.587891	-59.368149
13032.971191	-55.521881
13038.354492	-70.575966
13043.737793	-59.195141
13049.121094	-67.426117
13054.504395	-57.767021
13059.887695	-61.601498
13065.270996	-64.944839
13070.654297	-67.135406
13076.037598	-66.548264
13081.420898	-66.062393
13086.804199	-65.834030
13092.187500	-60.044136
13097.570801	-63.147686
13102.954102	-61.869080
13108.337402	-59.545170
13113.720703	-59.661751
13119.104004	-60.916286
13124.487305	-60.086346
13129.870605	-58.038788
13135.253906	-59.994942
13140.637207	-64.093925
13146.020508	-59.275902
13151.403809	-58.496944
13156.787109	-57.702377
13162.170410	-61.033020
13167.553711	-60.853996
13172.937012	-67.475594
13178.320312	-61.675873
13183.703613	-57.298008
13189.086914	-59.412590
13194.470215	-65.242027
13199.853516	-62.644955
13205.236816	-62.019543
13210.620117	-69.325775
13216.003418	-67.127258
13221.386719	-64.542740
13226.770020	-64.541344
13232.153320	-70.741676
13237.536621	-62.459488
13242.919922	-66.028595
13248.303223	-59.781319
13253.686523	-65.029152
13259.069824	-61.613739
13264.453125	-61.563194
13269.836426	-66.151825
13275.219727	-66.020210
13280.603027	-61.636436
13285.986328	-65.289055
13291.369629	-64.091949
13296.752930	-64.636848
13302.136230	-60.073082
13307.519531	-60.055775
13312.902832	-59.015987
13318.286133	-58.774879
13323.669434	-60.975178
13329.052734	-62.343483
13334.436035	-63.059883
13339.819336	-61.386871
13345.202637	-60.596127
13350.585938	-61.170193
13355.969238	-61.134972
13361.352539	-58.680401
13366.735840	-61.361626
13372.119141	-62.163483
13377.502441	-64.662338
13382.885742	-62.363209
13388.269043	-60.649624
13393.652344	-62.911594
13399.035645	-65.321335
13404.418945	-63.287777
13409.802246	-59.957062
13415.185547	-63.600796
13420.568848	-63.568867
13425.952148	-63.239590
13431.335449	-62.414783
13436.718750	-63.085236
13442.102051	-68.937775
13447.485352	-64.670044
13452.868652	-64.461861
13458.251953	-66.199867
13463.635254	-68.120445
13469.018555	-66.716438
13474.401855	-67.150505
13479.785156	-61.592785
13485.168457	-60.980530
13490.551758	-63.935123
13495.935059	-64.681770
13501.318359	-62.075703
13506.701660	-71.007385
13512.084961	-66.168144
13517.468262	-63.314835
13522.851562	-64.731239
13528.234863	-68.410149
13533.618164	-61.503937
13539.001465	-65.346336
13544.384766	-60.222855
13549.768066	-62.475533
13555.151367	-64.150955
13560.534668	-61.721172
13565.917969	-61.601570
13571.301270	-63.533031
13576.684570	-61.126381
13582.067871	-63.147423
13587.451172	-64.469406
13592.834473	-63.508846
13598.217773	-63.112724
13603.601074	-63.671371
13608.984375	-67.986549
13614.367676	-62.917965
13619.750977	-61.530300
13625.134277	-61.952339
13630.517578	-63.521854
13635.900879	-66.101768
13641.284180	-64.627861
13646.667480	-61.316063
13652.050781	-60.292267
13657.434082	-61.777130
13662.817383	-61.555077
13668.200684	-66.017204
13673.583984	-62.549400
13678.967285	-58.942009
13684.350586	-58.803459
13689.733887	-63.947914
13695.117188	-60.604851
13700.500488	-63.644699
13705.883789	-64.217064
13711.267090	-62.702087
13716.650391	-66.756912
13722.033691	-67.810249
13727.416992	-61.206181
13732.800293	-61.568745
13738.183594	-58.983421
13743.566895	-68.030663
13748.950195	-60.635460
13754.333496	-63.057232
13759.716797	-66.741142
13765.100098	-61.441280
13770.483398	-63.677864
13775.866699	-59.176090
13781.250000	-55.949390
13786.633301	-57.298733
13792.016602	-60.536465
13797.399902	-58.355099
13802.783203	-59.688065
13808.166504	-62.522686
13813.549805	-67.867859
13818.933105	-61.676304
13824.316406	-63.777752
13829.699707	-57.223740
13835.083008	-57.423386
13840.466309	-62.698986
13845.849609	-60.682739
13851.232910	-59.914120
13856.616211	-67.963730
13861.999512	-61.621025
13867.382812	-62.877964
13872.766113	-65.108002
13878.149414	-61.161140
13883.532715	-61.491619
13888.916016	-63.390366
13894.299316	-61.510017
13899.682617	-65.770996
13905.065918	-64.212212
13910.449219	-64.160698
13915.832520	-66.828102
13921.215820	-66.608177
13926.599121	-66.494370
13931.982422	-58.938160
13937.365723	-62.753639
13942.749023	-59.211880
13948.132324	-59.724628
13953.515625	-58.909225
13958.898926	-60.148918
13964.282227	-60.408855
13969.665527	-65.301842
13975.048828	-58.922958
13980.432129	-62.967701
13985.815430	-68.762688
13991.198730	-63.531956
13996.582031	-63.672989
14001.965332	-61.486294
14007.348633	-64.055458
14012.731934	-66.159035
14018.115234	-63.620907
14023.498535	-63.333244
14028.881836	-64.433327
14034.265137	-64.708923
14039.648438	-68.096344
14045.031738	-61.021122
14050.415039	-65.276474
14055.798340	-64.053474
14061.181641	-62.326908
14066.564941	-59.603985
14071.948242	-58.503464
14077.331543	-56.840122
14082.714844	-60.805912
14088.098145	-65.427162
14093.481445	-57.652515
14098.864746	-58.645996
14104.248047	-63.556561
14109.631348	-60.819328
14115.014648	-60.664867
14120.397949	-58.719330
14125.781250	-62.157967
14131.164551	-62.852718
14136.547852	-62.815849
14141.931152	-59.265213
14147.314453	-62.129608
14152.697754	-58.380135
14158.081055	-58.001629
14163.464355	-64.317009
14168.847656	-67.316063
14174.230957	-70.398033
14179.614258	-65.378914
14184.997559	-65.269272
14190.380859	-67.375114
14195.764160	-67.925461
14201.147461	-71.428703
14206.530762	-65.179222
14211.914062	-61.444523
14217.297363	-60.586689
14222.680664	-62.425583
14228.063965	-55.871773
14233.447266	-59.736671
14238.830566	-60.189865
14244.213867	-60.377831
14249.597168	-69.181160
14254.980469	-64.760521
14260.363770	-64.242119
14265.747070	-62.267647
14271.130371	-62.161015
14276.513672	-69.029045
14281.896973	-63.917496
14287.280273	-67.424484
14292.663574	-58.700027
14298.046875	-59.427650
14303.430176	-61.863163
14308.813477	-62.132305
14314.196777	-63.163406
14319.580078	-65.226433
14324.963379	-60.044685
14330.346680	-63.192642
14335.729980	-59.008434
14341.113281	-61.039757
14346.496582	-57.971489
14351.879883	-58.792713
14357.263184	-58.575653
14362.646484	-54.160492
14368.029785	-59.478149
14373.413086	-63.177273
14378.796387	-62.876545
14384.179688	-62.915535
14389.562988	-59.488453
14394.946289	-59.379974
14400.329590	-61.209175
14405.712891	-58.965622
14411.096191	-61.354923
14416.479492	-66.632919
14421.862793	-64.586746
14427.246094	-61.066017
14432.629395	-64.489853
14438.012695	-64.051567
14443.395996	-61.275059
14448.779297	-61.912083
14454.162598	-75.704521
14459.545898	-66.505386
14464.929199	-65.027184
14470.312500	-64.111435
14475.695801	-55.229771
14481.079102	-59.978794
14486.462402	-58.442966
14491.845703	-59.373405
14497.229004	-58.566509
14502.612305	-64.876961
14507.995605	-59.799328
14513.378906	-62.556839
14518.762207	-68.403152
14524.145508	-59.241245
14529.528809	-58.934944
14534.912109	-61.485275
14540.295410	-63.095825
14545.678711	-62.650314
14551.062012	-70.924805
14556.445312	-63.803719
14561.828613	-68.745316
14567.211914	-67.248695
14572.595215	-63.281322
14577.978516	-57.815018
14583.361816	-61.745216
14588.745117	-55.603790
14594.128418	-61.970921
14599.511719	-64.000511
14604.895020	-67.611557
14610.278320	-59.500767
14615.661621	-58.657997
14621.044922	-66.076843
14626.428223	-59.080971
14631.811523	-58.431568
14637.194824	-61.836586
14642.578125	-65.149307
14647.961426	-60.894459
14653.344727	-74.221893
14658.728027	-63.211014
14664.111328	-62.840981
14669.494629	-66.873894
14674.877930	-63.795601
14680.261230	-58.128654
14685.644531	-58.458210
14691.027832	-61.088314
14696.411133	-58.936867
14701.794434	-62.461464
14707.177734	-66.408241
14712.561035	-60.932575
14717.944336	-62.037556
14723.327637	-66.113548
14728.710938	-70.562897
14734.094238	-65.504395
14739.477539	-62.133987
14744.860840	-63.142418
14750.244141	-63.196030
14755.627441	-64.399284
14761.010742	-67.471947
14766.394043	-61.055569
14771.777344	-72.052216
14777.160645	-64.479424
14782.543945	-61.501659
14787.927246	-66.578934
14793.310547	-62.799850
14798.693848	-67.925934
14804.077148	-65.527458
14809.460449	-67.143639
14814.843750	-66.693573
14820.227051	-64.876900
14825.610352	-61.164505
14830.993652	-61.688957
14836.376953	-63.213974
14841.760254	-71.701492
14847.143555	-59.136478
14852.526855	-61.180714
14857.910156	-64.647659
14863.293457	-61.801853
14868.676758	-59.190025
14874.060059	-59.792904
14879.443359	-64.198776
14884.826660	-62.114891
14890.209961	-59.853512
14895.593262	-61.619389
14900.976562	-60.645031
14906.359863	-60.226528
14911.743164	-64.710884
14917.126465	-62.043652
14922.509766	-59.552750
14927.893066	-65.720451
14933.276367	-57.475143
14938.659668	-57.359463
14944.042969	-57.805309
14949.426270	-58.449051
14954.809570	-61.588882
14960.192871	-63.798752
14965.576172	-66.583549
14970.959473	-60.822712
14976.342773	-59.004536
14981.726074	-60.497448
14987.109375	-61.175526
14992.492676	-62.051128
14997.875977	-64.271072
15003.259277	-61.575855
15008.642578	-61.925587
15014.025879	-64.235420
15019.409180	-61.061153
15024.792480	-69.350784
15030.175781	-66.293732
15035.559082	-59.916294
15040.942383	-57.428989
15046.325684	-58.471340
15051.708984	-59.530159
15057.092285	-66.425072
15062.475586	-57.533001
15067.858887	-58.733120
15073.242188	-70.288216
15078.625488	-62.110504
15084.008789	-57.779312
15089.392090	-61.381855
15094.775391	-61.080990
15100.158691	-62.925163
15105.541992	-63.596725
15110.925293	-58.693851
15116.308594	-58.027111
15121.691895	-60.038486
15127.075195	-55.758698
15132.458496	-57.716526
15137.841797	-65.014740
15143.225098	-59.780495
15148.608398	-62.220451
15153.991699	-60.140984
15159.375000	-60.851967
15164.758301	-59.274525
15170.141602	-57.167236
15175.524902	-59.617023
15180.908203	-66.732597
15186.291504	-59.980198
15191.674805	-66.872269
15197.058105	-63.580738
15202.441406	-64.127129
15207.824707	-61.277695
15213.208008	-67.719490
15218.591309	-62.534019
15223.974609	-63.624592
15229.357910	-69.353943
15234.741211	-69.350212
15240.124512	-63.726315
15245.507812	-60.907784
15250.891113	-61.614552
15256.274414	-63.695282
15261.657715	-72.812843
15267.041016	-69.314011
15272.424316	-72.324043
15277.807617	-60.300022
15283.190918	-59.978516
15288.574219	-64.281876
15293.957520	-62.575657
15299.340820	-60.565197
15304.724121	-66.080833
15310.107422	-63.791801
15315.490723	-66.428169
15320.874023	-62.039474
15326.257324	-61.734531
15331.640625	-65.802101
15337.023926	-63.206993
15342.407227	-65.038582
15347.790527	-63.517078
15353.173828	-59.801258
15358.557129	-61.900063
15363.940430	-62.622204
15369.323730	-58.640663
15374.707031	-73.823799
15380.090332	-61.191769
15385.473633	-59.477558
15390.856934	-62.790035
15396.240234	-66.485336
15401.623535	-65.472672
15407.006836	-60.259224
15412.390137	-60.257008
15417.773438	-61.330193
15423.156738	-61.575321
15428.540039	-59.542194
15433.923340	-61.606350
15439.306641	-62.918137
15444.689941	-58.804420
15450.073242	-57.899204
15455.456543	-61.414246
15460.839844	-60.848709
15466.223145	-58.975548
15471.606445	-63.054501
15476.989746	-68.308800
15482.373047	-62.104767
15487.756348	-60.158417
15493.139648	-60.183510
15498.522949	-63.229321
15503.906250	-64.169029
15509.289551	-59.582790
15514.672852	-60.313484
15520.056152	-63.272739
15525.439453	-59.288734
15530.822754	-58.075249
15536.206055	-65.267159
15541.589355	-66.788628
15546.972656	-69.381821
15552.355957	-65.290672
15557.739258	-60.903316
15563.122559	-68.416023
15568.505859	-66.885246
15573.889160	-64.310089
15579.272461	-67.176582
15584.655762	-60.166286
15590.039062	-62.033821
15595.422363	-68.514030
15600.805664	-62.709026
15606.188965	-62.931461
15611.572266	-66.407051
15616.955566	-71.140945
15622.338867	-62.259018
15627.722168	-57.806087
15633.105469	-56.962154
15638.488770	-60.345642
15643.872070	-65.524109
15649.255371	-63.077332
15654.638672	-60.707458
15660.021973	-59.143593
15665.405273	-60.571159
15670.788574	-58.738472
15676.171875	-59.504498
15681.555176	-66.868484
15686.938477	-65.588631
15692.321777	-64.708809
15697.705078	-64.939095
15703.088379	-61.911091
15708.471680	-61.240822
15713.854980	-66.903305
15719.238281	-62.067833
15724.621582	-60.924084
15730.004883	-63.408367
15735.388184	-64.919533
15740.771484	-57.078651
15746.154785	-62.536156
15751.538086	-59.765678
15756.921387	-66.025635
15762.304688	-68.695381
15767.687988	-62.427364
15773.071289	-61.159359
15778.454590	-62.395561
15783.837891	-65.638359
15789.221191	-73.217796
15794.604492	-72.309738
15799.987793	-69.280724
15805.371094	-69.147118
15810.754395	-67.008247
15816.137695	-67.645462
15821.520996	-66.841133
15826.904297	-64.753525
15832.287598	-66.215714
15837.670898	-57.140648
15843.054199	-58.571548
15848.437500	-62.001163
15853.820801	-66.209145
15859.204102	-64.517471
15864.587402	-63.679817
15869.970703	-64.489197
15875.354004	-63.210892
15880.737305	-67.473412
15886.120605	-62.279102
15891.503906	-63.058178
15896.887207	-72.320160
15902.270508	-66.828514
15907.653809	-67.965317
15913.037109	-64.448013
15918.420410	-61.157787
15923.803711	-66.546913
15929.187012	-64.265541
15934.570312	-65.906067
15939.953613	-71.386742
15945.336914	-67.091789
15950.720215	-71.898384
15956.103516	-64.914734
15961.486816	-65.509315
15966.870117	-63.823406
15972.253418	-73.225647
15977.636719	-63.232162
15983.020020	-61.691921
15988.403320	-63.899181
15993.786621	-67.402550
15999.169922	-60.665493
16004.553223	-63.816914
16009.936523	-72.129692
16015.319824	-62.662289
16020.703125	-61.091736
16026.086426	-64.716484
16031.469727	-61.863907
16036.853027	-61.824421
16042.236328	-66.592506
16047.619629	-68.835503
16053.002930	-62.649254
16058.386230	-58.515697
16063.769531	-60.707558
16069.152832	-65.042618
16074.536133	-65.360741
16079.919434	-70.479980
16085.302734	-66.773117
16090.686035	-66.577332
16096.069336	-67.783081
16101.452637	-69.347618
16106.835938	-71.383324
16112.219238	-73.731377
16117.602539	-74.871506
16122.985840	-77.960274
16128.369141	-74.716942
16133.752441	-76.379776
16139.135742	-73.308342
16144.519043	-67.017311
16149.902344	-67.894974
16155.285645	-69.442757
16160.668945	-64.430817
16166.052246	-62.947330
16171.435547	-67.297653
16176.818848	-64.295753
16182.202148	-62.142254
16187.585449	-67.801605
16192.968750	-68.918205
16198.352051	-64.857178
16203.735352	-68.850075
16209.118652	-79.930939
16214.501953	-69.531616
16219.885254	-70.697418
16225.268555	-73.370377
16230.651855	-72.063156
16236.035156	-71.693718
16241.418457	-71.285660
16246.801758	-71.758636
16252.185059	-68.647415
16257.568359	-72.570702
16262.951660	-66.741814
16268.334961	-64.793640
16273.718262	-69.818756
16279.101562	-64.916206
16284.484863	-64.252357
16289.868164	-66.201973
16295.251465	-64.518379
16300.634766	-66.100388
16306.018066	-66.969955
16311.401367	-67.406517
16316.784668	-68.818581
16322.167969	-68.895874
16327.551270	-75.359406
16332.934570	-71.221817
16338.317871	-69.066490
16343.701172	-69.445900
16349.084473	-68.826759
16354.467773	-69.797905
16359.851074	-68.868851
16365.234375	-69.620155
16370.617676	-71.441574
16376.000977	-71.888863
16381.384277	-72.424614
16386.767578	-74.816704
16392.150879	-75.720390
16397.534180	-79.103355
16402.917480	-77.477318
16408.300781	-74.957901
16413.684082	-74.817299
16419.067383	-74.372925
16424.450684	-76.370705
16429.833984	-77.770416
16435.217285	-81.632782
16440.600586	-85.086624
16445.983887	-90.493919
16451.367188	-88.222595
16456.750488	-92.785126
16462.133789	-91.453102
16467.517090	-92.113892
16472.900391	-85.950005
16478.283691	-83.912086
16483.666992	-82.718582
16489.050293	-77.819763
16494.433594	-75.375931
16499.816895	-75.748535
16505.200195	-73.137726
16510.583496	-72.903542
16515.966797	-78.169548
16521.350098	-71.213783
16526.733398	-84.229546
16532.116699	-65.696945
16537.500000	-60.274151
16542.883301	-61.248985
16548.266602	-71.394592
16553.649902	-62.122734
16559.033203	-57.838028
16564.416504	-60.060448
16569.799805	-70.591568
16575.183105	-65.402084
16580.566406	-61.344334
16585.949707	-62.569817
16591.333008	-68.677010
16596.716309	-69.018578
16602.099609	-68.239456
16607.482910	-70.069420
16612.866211	-71.973274
16618.249512	-70.975662
16623.632812	-73.911736
16629.016113	-75.903168
16634.399414	-69.625717
16639.782715	-74.383675
16645.166016	-67.250259
16650.549316	-66.839981
16655.932617	-66.418198
16661.315918	-64.717064
16666.699219	-64.303230
16672.082520	-65.729889
16677.465820	-63.419983
16682.849121	-66.889114
16688.232422	-64.208504
16693.615723	-69.280525
16698.999023	-66.432831
16704.382324	-73.411209
16709.765625	-69.653664
16715.148926	-74.598663
16720.532227	-72.324089
16725.915527	-72.462288
16731.298828	-72.934052
16736.682129	-70.855545
16742.065430	-71.167389
16747.448730	-68.904243
16752.832031	-69.933350
16758.215332	-69.677292
16763.598633	-70.699448
16768.981934	-72.812767
16774.365234	-74.017815
16779.748535	-77.974167
16785.131836	-76.759209
16790.515137	-74.052299
16795.898438	-74.877007
16801.281738	-73.927330
16806.665039	-77.455231
16812.048340	-78.230675
16817.431641	-74.888062
16822.814941	-76.910507
16828.198242	-69.918373
16833.581543	-70.613739
16838.964844	-67.440308
16844.348145	-66.467354
16849.731445	-65.876549
16855.114746	-64.538429
16860.498047	-64.986664
16865.881348	-64.517349
16871.264648	-65.123138
16876.647949	-65.559639
16882.031250	-66.701820
16887.414551	-68.071541
16892.797852	-69.609718
16898.181152	-72.256836
16903.564453	-74.802216
16908.947754	-78.958748
16914.331055	-83.787613
16919.714355	-89.978210
16925.097656	-89.852875
16930.480957	-88.293526
16935.864258	-86.808662
16941.247559	-88.028900
16946.630859	-88.788986
16952.014160	-94.325562
16957.397461	-100.391640
16962.780762	-95.953293
16968.164062	-92.837379
16973.547363	-92.688156
16978.930664	-91.515312
16984.313965	-94.775429
16989.697266	-97.091469
16995.080566	-97.500198
17000.463867	-103.233788
17005.847168	-95.156731
17011.230469	-97.059952
17016.613770	-95.252029
17021.997070	-102.918472
17027.380371	-97.210358
17032.763672	-98.559006
17038.146973	-93.442039
17043.530273	-93.553970
17048.913574	-89.950012
17054.296875	-92.381752
17059.680176	-85.994301
17065.063477	-88.495239
17070.446777	-87.628792
17075.830078	-88.568192
17081.213379	-86.708412
17086.596680	-87.261620
17091.979980	-81.000023
17097.363281	-80.425972
17102.746582	-79.802429
17108.129883	-76.127831
17113.513184	-77.762543
17118.896484	-73.933784
17124.279785	-75.801384
17129.663086	-73.902824
17135.046387	-74.421951
17140.429688	-75.876381
17145.812988	-75.162178
17151.196289	-77.291466
17156.579590	-76.381721
17161.962891	-80.022705
17167.346191	-72.121330
17172.729492	-72.413902
17178.112793	-69.295685
17183.496094	-67.695702
17188.879395	-66.538589
17194.262695	-65.574150
17199.645996	-65.224922
17205.029297	-64.612396
17210.412598	-64.777229
17215.795898	-64.977028
17221.179199	-65.697464
17226.562500	-66.680260
17231.945801	-67.828987
17237.329102	-69.746780
17242.712402	-71.487579
17248.095703	-73.939667
17253.479004	-76.928703
17258.862305	-81.146629
17264.245605	-87.943398
17269.628906	-88.452545
17275.012207	-83.216194
17280.395508	-85.747314
17285.778809	-82.853935
17291.162109	-85.731125
17296.545410	-88.063019
17301.928711	-88.555336
17307.312012	-84.746140
17312.695312	-78.832054
17318.078613	-74.427132
17323.461914	-71.255951
17328.845215	-69.025581
17334.228516	-68.171440
17339.611816	-66.164215
17344.995117	-66.766304
17350.378418	-63.524883
17355.761719	-65.165634
17361.145020	-61.247501
17366.528320	-63.415482
17371.911621	-61.082390
17377.294922	-65.494484
17382.678223	-63.700703
17388.061523	-69.551590
17393.444824	-67.813721
17398.828125	-73.240982
17404.211426	-69.430458
17409.594727	-72.898392
17414.978027	-67.330574
17420.361328	-66.089218
17425.744629	-61.351158
17431.127930	-62.563999
17436.511230	-67.143570
17441.894531	-66.707901
17447.277832	-64.030617
17452.661133	-65.369263
17458.044434	-77.012032
17463.427734	-66.471176
17468.811035	-65.888229
17474.194336	-72.560562
17479.577637	-70.318481
17484.960938	-67.534645
17490.344238	-72.811371
17495.727539	-73.327988
17501.110840	-73.625168
17506.494141	-77.902802
17511.877441	-74.230865
17517.260742	-69.000511
17522.644043	-76.767105
17528.027344	-67.201401
17533.410645	-69.165192
17538.793945	-68.109818
17544.177246	-66.105156
17549.560547	-68.706947
17554.943848	-66.771729
17560.327148	-67.957260
17565.710449	-68.520294
17571.093750	-69.048500
17576.477051	-70.361588
17581.860352	-73.635643
17587.243652	-73.203201
17592.626953	-80.256195
17598.010254	-78.962860
17603.393555	-90.249100
17608.776855	-88.650673
17614.160156	-91.371552
17619.543457	-87.270409
17624.926758	-90.662819
17630.310059	-86.149925
17635.693359	-96.808411
17641.076660	-88.523987
17646.459961	-94.498703
17651.843262	-91.886169
17657.226562	-96.401733
17662.609863	-89.070656
17667.993164	-93.261520
17673.376465	-88.494652
17678.759766	-93.394936
17684.143066	-94.515350
17689.526367	-92.675613
17694.909668	-89.553802
17700.292969	-88.476387
17705.676270	-91.056961
17711.059570	-94.463692
17716.442871	-95.329521
17721.826172	-92.372231
17727.209473	-89.693512
17732.592773	-92.800949
17737.976074	-91.121010
17743.359375	-83.928062
17748.742676	-78.735931
17754.125977	-76.642120
17759.509277	-75.609787
17764.892578	-75.522865
17770.275879	-76.270004
17775.659180	-76.967255
17781.042480	-75.996216
17786.425781	-75.353638
17791.809082	-74.356277
17797.192383	-73.437920
17802.575684	-72.573463
17807.958984	-71.757713
17813.342285	-70.752480
17818.725586	-70.081108
17824.108887	-69.716782
17829.492188	-69.868942
17834.875488	-70.690857
17840.258789	-72.204163
17845.642090	-74.486481
17851.025391	-76.889565
17856.408691	-77.029732
17861.791992	-75.882050
17867.175293	-75.317886
17872.558594	-75.122505
17877.941895	-75.783646
17883.325195	-77.175766
17888.708496	-79.189651
17894.091797	-82.103127
17899.475098	-86.181297
17904.858398	-89.486954
17910.241699	-96.682251
17915.625000	-102.208153
17921.008301	-98.128067
17926.391602	-94.905319
17931.774902	-93.428062
17937.158203	-92.799530
17942.541504	-94.457542
17947.924805	-96.786682
17953.308105	-100.275352
17958.691406	-99.942619
17964.074707	-103.780701
17969.458008	-97.402489
17974.841309	-95.557030
17980.224609	-92.558044
17985.607910	-91.776398
17990.991211	-93.037613
17996.374512	-95.392899
18001.757812	-98.912506
18007.141113	-103.513016
18012.524414	-99.865685
18017.907715	-108.290825
18023.291016	-101.438400
18028.674316	-99.032097
18034.057617	-97.070908
18039.440918	-94.979263
18044.824219	-93.832573
18050.207520	-92.617760
18055.590820	-94.581963
18060.974121	-96.338150
18066.357422	-94.210625
18071.740723	-91.991516
18077.124023	-88.843529
18082.507324	-90.338463
18087.890625	-90.784737
18093.273926	-94.695740
18098.657227	-91.984047
18104.040527	-91.935181
18109.423828	-91.589722
18114.807129	-94.644882
18120.190430	-96.316223
18125.573730	-91.060143
18130.957031	-93.600136
18136.340332	-90.497627
18141.723633	-93.583885
18147.106934	-92.155487
18152.490234	-92.133194
18157.873535	-90.582367
18163.256836	-88.686356
18168.640137	-94.560081
18174.023438	-89.187584
18179.406738	-93.830063
18184.790039	-90.357506
18190.173340	-96.816734
18195.556641	-88.764145
18200.939941	-87.841064
18206.323242	-88.337898
18211.706543	-87.202675
18217.089844	-92.010590
18222.473145	-90.600739
18227.856445	-84.596703
18233.239746	-79.116096
18238.623047	-75.164597
18244.006348	-72.130051
18249.389648	-69.834160
18254.772949	-67.929237
18260.156250	-66.640945
18265.539551	-65.665298
18270.922852	-65.014946
18276.306152	-64.646133
18281.689453	-64.660973
18287.072754	-64.942787
18292.456055	-65.573402
18297.839355	-66.536102
18303.222656	-67.821541
18308.605957	-69.698051
18313.989258	-71.889694
18319.372559	-74.790222
18324.755859	-78.552673
18330.139160	-83.637329
18335.522461	-90.581146
18340.905762	-91.303238
18346.289062	-88.632553
18351.672363	-87.753555
18357.055664	-88.662872
18362.438965	-90.808983
18367.822266	-94.132576
18373.205566	-98.891495
18378.588867	-99.746384
18383.972168	-97.873718
18389.355469	-96.332146
18394.738770	-95.213562
18400.122070	-97.505943
18405.505371	-101.454887
18410.888672	-107.145203
18416.271973	-110.267532
18421.655273	-101.404312
18427.038574	-99.452621
18432.421875	-100.627388
18437.805176	-103.262444
18443.188477	-104.157784
18448.571777	-110.836800
18453.955078	-108.346062
18459.338379	-105.167465
18464.721680	-103.822372
18470.104980	-105.122940
18475.488281	-103.058197
18480.871582	-104.888359
18486.254883	-113.532578
18491.638184	-111.556854
18497.021484	-106.140739
18502.404785	-105.648689
18507.788086	-108.044456
18513.171387	-106.875748
18518.554688	-103.372025
18523.937988	-106.807549
18529.321289	-105.533295
18534.704590	-104.780228
18540.087891	-107.892845
18545.471191	-108.154869
18550.854492	-109.388985
18556.237793	-114.822083
18561.621094	-113.065140
18567.004395	-113.377968
18572.387695	-115.331436
18577.770996	-111.971191
18583.154297	-108.674461
18588.537598	-110.436760
18593.920898	-114.476799
18599.304199	-111.756821
18604.687500	-109.634155
18610.070801	-110.084267
18615.454102	-114.346741
18620.837402	-106.363503
18626.220703	-106.861710
18631.604004	-115.125938
18636.987305	-106.717545
18642.370605	-108.731209
18647.753906	-113.871780
18653.137207	-114.621651
18658.520508	-107.659737
18663.903809	-107.763779
18669.287109	-114.423340
18674.670410	-114.107269
18680.053711	-114.391029
18685.437012	-110.077621
18690.820312	-106.682480
18696.203613	-112.859856
18701.586914	-116.464752
18706.970215	-118.336235
18712.353516	-113.166832
18717.736816	-106.869781
18723.120117	-108.458855
18728.503418	-110.368103
18733.886719	-112.238716
18739.270020	-106.121239
18744.653320	-108.486374
18750.036621	-109.071739
18755.419922	-108.434158
18760.803223	-113.739311
18766.186523	-119.246964
18771.569824	-110.053146
18776.953125	-108.139061
18782.336426	-115.212379
18787.719727	-117.300331
18793.103027	-122.164200
18798.486328	-117.424561
18803.869629	-118.763748
18809.252930	-110.115135
18814.636230	-108.262070
18820.019531	-107.810371
18825.402832	-113.866821
18830.786133	-113.076714
18836.169434	-108.258438
18841.552734	-110.134499
18846.936035	-109.906342
18852.319336	-109.562798
18857.702637	-111.743217
18863.085938	-110.508202
18868.469238	-109.549149
18873.852539	-108.880775
