Frequency (Hz)	Level (dB)
12596.923828	-90.461609
12602.307129	-93.727341
12607.690430	-89.329689
12613.073730	-90.693344
12618.457031	-104.086990
12623.840332	-95.367805
12629.223633	-89.293503
12634.606934	-85.225548
12639.990234	-86.758148
12645.373535	-92.667526
12650.756836	-113.304710
12656.140137	-98.491821
12661.523438	-93.964287
12666.906738	-90.073341
12672.290039	-94.449005
12677.673340	-94.236031
12683.056641	-83.236023
12688.439941	-77.917397
12693.823242	-78.804070
12699.206543	-77.555199
12704.589844	-84.623795
12709.973145	-91.138252
12715.356445	-91.946899
12720.739746	-84.817680
12726.123047	-86.218376
12731.506348	-97.083855
12736.889648	-100.563187
12742.272949	-92.113655
12747.656250	-89.351562
12753.039551	-94.057770
12758.422852	-97.671547
12763.806152	-93.867668
12769.189453	-95.797607
12774.572754	-94.346008
12779.956055	-88.923347
12785.339355	-86.030991
12790.722656	-86.607239
12796.105957	-94.386116
12801.489258	-90.013275
12806.872559	-82.235847
12812.255859	-78.779816
12817.639160	-80.712936
12823.022461	-86.060577
12828.405762	-91.096672
12833.789062	-90.797150
12839.172363	-85.186165
12844.555664	-84.924835
12849.938965	-85.299637
12855.322266	-83.069206
12860.705566	-83.822487
12866.088867	-86.691017
12871.472168	-83.461769
12876.855469	-83.425308
12882.238770	-92.964821
12887.622070	-90.333168
12893.005371	-87.597565
12898.388672	-83.509178
12903.771973	-83.411751
12909.155273	-84.376495
12914.538574	-81.499306
12919.921875	-79.726555
12925.305176	-85.940956
12930.688477	-101.379387
12936.071777	-90.275063
12941.455078	-86.228958
12946.838379	-84.801781
12952.221680	-83.279129
12957.604980	-91.331886
12962.988281	-88.538971
12968.371582	-93.158600
12973.754883	-89.303802
12979.138184	-94.559456
12984.521484	-91.240494
12989.904785	-88.260429
12995.288086	-87.381081
13000.671387	-90.546608
13006.054688	-84.967567
13011.437988	-90.178932
13016.821289	-102.251289
13022.204590	-93.593140
13027.587891	-90.830330
13032.971191	-92.183029
13038.354492	-88.926140
13043.737793	-85.905899
13049.121094	-89.681480
13054.504395	-91.392128
13059.887695	-92.715813
13065.270996	-86.294884
13070.654297	-86.410965
13076.037598	-87.933319
13081.420898	-85.530685
13086.804199	-83.567459
13092.187500	-83.738510
13097.570801	-88.453369
13102.954102	-94.062492
13108.337402	-95.952171
13113.720703	-91.715889
13119.104004	-95.293343
13124.487305	-121.834808
13129.870605	-110.146103
13135.253906	-101.059273
13140.637207	-106.503120
13146.020508	-99.302536
13151.403809	-89.970421
13156.787109	-88.234268
13162.170410	-95.312698
13167.553711	-99.397774
13172.937012	-90.392204
13178.320312	-87.788559
13183.703613	-88.186226
13189.086914	-86.645775
13194.470215	-85.617317
13199.853516	-88.433372
13205.236816	-91.573471
13210.620117	-92.357643
13216.003418	-91.408737
13221.386719	-97.524132
13226.770020	-104.154442
13232.153320	-98.111794
13237.536621	-98.359100
13242.919922	-106.878273
13248.303223	-97.551445
13253.686523	-92.733948
13259.069824	-89.192223
13264.453125	-94.635452
13269.836426	-90.637161
13275.219727	-97.773895
13280.603027	-92.160034
13285.986328	-85.160316
13291.369629	-86.041946
13296.752930	-90.210297
13302.136230	-109.991165
13307.519531	-100.541237
13312.902832	-96.158257
13318.286133	-94.972778
13323.669434	-93.588394
13329.052734	-100.954765
13334.436035	-86.867889
13339.819336	-84.059052
13345.202637	-91.628365
13350.585938	-96.331223
13355.969238	-97.337471
13361.352539	-94.329697
13366.735840	-89.866066
13372.119141	-91.581009
13377.502441	-89.471207
13382.885742	-85.213264
13388.269043	-81.321747
13393.652344	-82.207832
13399.035645	-90.316391
13404.418945	-92.571564
13409.802246	-94.456718
13415.185547	-96.126663
13420.568848	-90.283867
13425.952148	-93.138397
13431.335449	-97.428802
13436.718750	-102.951935
13442.102051	-110.573982
13447.485352	-98.376961
13452.868652	-89.866837
13458.251953	-85.787575
13463.635254	-85.529602
13469.018555	-88.998985
13474.401855	-90.745850
13479.785156	-95.418121
13485.168457	-95.059822
13490.551758	-90.414246
13495.935059	-92.505127
13501.318359	-102.022507
13506.701660	-103.453812
13512.084961	-96.560486
13517.468262	-84.015846
13522.851562	-82.234665
13528.234863	-84.373238
13533.618164	-83.481857
13539.001465	-89.860954
13544.384766	-99.215210
13549.768066	-92.741837
13555.151367	-91.273567
13560.534668	-92.260048
13565.917969	-94.341339
13571.301270	-109.996071
13576.684570	-93.038361
13582.067871	-93.418533
13587.451172	-102.695892
13592.834473	-110.937706
13598.217773	-111.801414
13603.601074	-91.707771
13608.984375	-90.398727
13614.367676	-88.474449
13619.750977	-86.774483
13625.134277	-87.684265
13630.517578	-94.270149
13635.900879	-97.551498
13641.284180	-94.559677
13646.667480	-88.945885
13652.050781	-98.406830
13657.434082	-94.157196
13662.817383	-91.032883
13668.200684	-93.378143
13673.583984	-95.612831
13678.967285	-100.294212
13684.350586	-101.231163
13689.733887	-98.338585
13695.117188	-91.952553
13700.500488	-92.369591
13705.883789	-92.527344
13711.267090	-92.763794
13716.650391	-109.591888
13722.033691	-88.648232
13727.416992	-90.557869
13732.800293	-97.599266
13738.183594	-93.971939
13743.566895	-96.887421
13748.950195	-94.448669
13754.333496	-102.480217
13759.716797	-94.018784
13765.100098	-99.387192
13770.483398	-90.700325
13775.866699	-81.799736
13781.250000	-82.995308
13786.633301	-87.809967
13792.016602	-97.565529
13797.399902	-99.092712
13802.783203	-93.775719
13808.166504	-90.741180
13813.549805	-94.537842
13818.933105	-97.164680
13824.316406	-94.711853
13829.699707	-102.195503
13835.083008	-109.347038
13840.466309	-105.446541
13845.849609	-95.347908
13851.232910	-89.357376
13856.616211	-91.437782
13861.999512	-98.300140
13867.382812	-88.524132
13872.766113	-89.811470
13878.149414	-98.483398
13883.532715	-105.444504
13888.916016	-93.647423
13894.299316	-94.723701
13899.682617	-102.108307
13905.065918	-87.896835
13910.449219	-92.803589
13915.832520	-98.601044
13921.215820	-95.326431
13926.599121	-96.008636
13931.982422	-91.300964
13937.365723	-91.291107
13942.749023	-93.810829
13948.132324	-90.141823
13953.515625	-89.343956
13958.898926	-91.803230
13964.282227	-97.015266
13969.665527	-91.115570
13975.048828	-91.789474
13980.432129	-91.695869
13985.815430	-92.548965
13991.198730	-90.282082
13996.582031	-86.170975
14001.965332	-86.232925
14007.348633	-86.002991
14012.731934	-93.656052
14018.115234	-112.134026
14023.498535	-99.585175
14028.881836	-95.435974
14034.265137	-92.577095
14039.648438	-97.719017
14045.031738	-92.208572
14050.415039	-94.398972
14055.798340	-102.963318
14061.181641	-104.277611
14066.564941	-101.003166
14071.948242	-93.971245
14077.331543	-89.624298
14082.714844	-95.988419
14088.098145	-98.089684
14093.481445	-100.892189
14098.864746	-95.594170
14104.248047	-92.894096
14109.631348	-87.824921
14115.014648	-87.536873
14120.397949	-88.722794
14125.781250	-87.042015
14131.164551	-91.917175
14136.547852	-103.723892
14141.931152	-104.347885
14147.314453	-104.723473
14152.697754	-99.923317
14158.081055	-92.481102
14163.464355	-89.912086
14168.847656	-97.866661
14174.230957	-91.848892
14179.614258	-88.945007
14184.997559	-91.927902
14190.380859	-90.245735
14195.764160	-84.753738
14201.147461	-85.378654
14206.530762	-88.022659
14211.914062	-88.912308
14217.297363	-87.008156
14222.680664	-93.105789
14228.063965	-98.411613
14233.447266	-94.627785
14238.830566	-91.886627
14244.213867	-93.717354
14249.597168	-101.746216
14254.980469	-103.844315
14260.363770	-102.363037
14265.747070	-92.910538
14271.130371	-90.990059
14276.513672	-94.149498
14281.896973	-91.375130
14287.280273	-95.269547
14292.663574	-99.515717
14298.046875	-89.224648
14303.430176	-88.740051
14308.813477	-94.558189
14314.196777	-108.823723
14319.580078	-95.164261
14324.963379	-87.345116
14330.346680	-83.136681
14335.729980	-85.050163
14341.113281	-87.829407
14346.496582	-96.396675
14351.879883	-89.232841
14357.263184	-92.358513
14362.646484	-92.973991
14368.029785	-99.144966
14373.413086	-91.191841
14378.796387	-96.663330
14384.179688	-94.347610
14389.562988	-93.405632
14394.946289	-98.065399
14400.329590	-102.227325
14405.712891	-101.484467
14411.096191	-93.536766
14416.479492	-99.452866
14421.862793	-95.870293
14427.246094	-89.368767
14432.629395	-88.653381
14438.012695	-88.992348
14443.395996	-96.203880
14448.779297	-92.515785
14454.162598	-91.358887
14459.545898	-96.167091
14464.929199	-92.106117
14470.312500	-92.448303
14475.695801	-91.318428
14481.079102	-93.733719
14486.462402	-92.558380
14491.845703	-89.278320
14497.229004	-89.203621
14502.612305	-90.853966
14507.995605	-104.592827
14513.378906	-101.682175
14518.762207	-99.919441
14524.145508	-104.595932
14529.528809	-104.776382
14534.912109	-98.162437
14540.295410	-96.634193
14545.678711	-98.956100
14551.062012	-106.085533
14556.445312	-99.402824
14561.828613	-91.723991
14567.211914	-91.994751
14572.595215	-93.268784
14577.978516	-99.790947
14583.361816	-98.043785
14588.745117	-97.500381
14594.128418	-94.204803
14599.511719	-89.518311
14604.895020	-84.951660
14610.278320	-91.588112
14615.661621	-93.282555
14621.044922	-108.946465
14626.428223	-101.233437
14631.811523	-96.955154
14637.194824	-99.364784
14642.578125	-93.263985
14647.961426	-97.361229
14653.344727	-109.979027
14658.728027	-94.306892
14664.111328	-95.239868
14669.494629	-109.532829
14674.877930	-98.293823
14680.261230	-101.169159
14685.644531	-88.695091
14691.027832	-91.382179
14696.411133	-93.559052
14701.794434	-91.838989
14707.177734	-93.363838
14712.561035	-96.901978
14717.944336	-96.738892
14723.327637	-104.961853
14728.710938	-103.923523
14734.094238	-105.132133
14739.477539	-100.022018
14744.860840	-98.234886
14750.244141	-102.982437
14755.627441	-95.552246
14761.010742	-96.650833
14766.394043	-94.008316
14771.777344	-95.539970
14777.160645	-95.560524
14782.543945	-94.690514
14787.927246	-86.514420
14793.310547	-94.707428
14798.693848	-95.551903
14804.077148	-87.585785
14809.460449	-92.517281
14814.843750	-90.333946
14820.227051	-89.139305
14825.610352	-96.691490
14830.993652	-107.637207
14836.376953	-110.781853
14841.760254	-102.237785
14847.143555	-93.355789
14852.526855	-93.637383
14857.910156	-97.813927
14863.293457	-91.438202
14868.676758	-89.137184
14874.060059	-94.812584
14879.443359	-100.359024
14884.826660	-94.874588
14890.209961	-96.437759
14895.593262	-100.689980
14900.976562	-97.244820
14906.359863	-94.042610
14911.743164	-95.872658
14917.126465	-92.982712
14922.509766	-96.941322
14927.893066	-89.152664
14933.276367	-86.635239
14938.659668	-86.869972
14944.042969	-91.092354
14949.426270	-89.827354
14954.809570	-93.167549
14960.192871	-104.323486
14965.576172	-98.894745
14970.959473	-101.810074
14976.342773	-93.417099
14981.726074	-94.067902
14987.109375	-93.150108
14992.492676	-93.555992
14997.875977	-89.187256
15003.259277	-87.671600
15008.642578	-90.148788
15014.025879	-91.624626
15019.409180	-95.358299
15024.792480	-94.497063
15030.175781	-93.508095
15035.559082	-93.440125
15040.942383	-94.898346
15046.325684	-97.700859
15051.708984	-101.123039
15057.092285	-126.391891
15062.475586	-94.606873
15067.858887	-89.429138
15073.242188	-94.474785
15078.625488	-97.489014
15084.008789	-102.641487
15089.392090	-101.032036
15094.775391	-98.320274
15100.158691	-96.255379
15105.541992	-104.983337
15110.925293	-95.789299
15116.308594	-99.793114
15121.691895	-94.645531
15127.075195	-94.512848
15132.458496	-99.431793
15137.841797	-88.084625
15143.225098	-86.427208
15148.608398	-99.365356
15153.991699	-92.900375
15159.375000	-89.632507
15164.758301	-95.677094
15170.141602	-97.243813
15175.524902	-95.466347
15180.908203	-92.692596
15186.291504	-94.650101
15191.674805	-92.539719
15197.058105	-94.260063
15202.441406	-95.364319
15207.824707	-96.454628
15213.208008	-94.135475
15218.591309	-102.193642
15223.974609	-100.514839
15229.357910	-96.252686
15234.741211	-91.548439
15240.124512	-90.634499
15245.507812	-109.796928
15250.891113	-117.580727
15256.274414	-99.848305
15261.657715	-98.387154
15267.041016	-95.654091
15272.424316	-89.018982
15277.807617	-87.543983
15283.190918	-87.533478
15288.574219	-88.813721
15293.957520	-92.475266
15299.340820	-104.029999
15304.724121	-96.822975
15310.107422	-95.905029
15315.490723	-92.009277
15320.874023	-93.334259
15326.257324	-95.886345
15331.640625	-99.234734
15337.023926	-92.137505
15342.407227	-88.577789
15347.790527	-90.165146
15353.173828	-100.004524
15358.557129	-111.392342
15363.940430	-101.218658
15369.323730	-105.031891
15374.707031	-98.959480
15380.090332	-110.556419
15385.473633	-93.001152
15390.856934	-90.319710
15396.240234	-98.169609
15401.623535	-95.471092
15407.006836	-93.967796
15412.390137	-101.811424
15417.773438	-93.128380
15423.156738	-90.143585
15428.540039	-94.508469
15433.923340	-90.314369
15439.306641	-88.230156
15444.689941	-87.938927
15450.073242	-88.892044
15455.456543	-91.816200
15460.839844	-102.801010
15466.223145	-102.877792
15471.606445	-107.140556
15476.989746	-95.031731
15482.373047	-88.917511
15487.756348	-87.513382
15493.139648	-93.496895
15498.522949	-101.067627
15503.906250	-94.934235
15509.289551	-102.658218
15514.672852	-97.497940
15520.056152	-92.065872
15525.439453	-87.663002
15530.822754	-87.119987
15536.206055	-93.413170
15541.589355	-93.087204
15546.972656	-95.222328
15552.355957	-93.801743
15557.739258	-97.031410
15563.122559	-96.229446
15568.505859	-94.637512
15573.889160	-89.230644
15579.272461	-86.505455
15584.655762	-86.876968
15590.039062	-88.233871
15595.422363	-91.079170
15600.805664	-95.891495
15606.188965	-97.393227
15611.572266	-94.218018
15616.955566	-97.822662
15622.338867	-99.262390
15627.722168	-116.395493
15633.105469	-99.649933
15638.488770	-94.113327
15643.872070	-96.743889
15649.255371	-116.543701
15654.638672	-101.435921
15660.021973	-94.797813
15665.405273	-103.661461
15670.788574	-92.077347
15676.171875	-92.261681
15681.555176	-107.792664
15686.938477	-97.420761
15692.321777	-98.905907
15697.705078	-108.624504
15703.088379	-95.664116
15708.471680	-92.459877
15713.854980	-93.451271
15719.238281	-92.229782
15724.621582	-92.165207
15730.004883	-92.978920
15735.388184	-95.754189
15740.771484	-96.960121
15746.154785	-93.742340
15751.538086	-96.361000
15756.921387	-100.932037
15762.304688	-102.497704
15767.687988	-101.612061
15773.071289	-93.914101
15778.454590	-94.175407
15783.837891	-97.958832
15789.221191	-86.811234
15794.604492	-91.234245
15799.987793	-97.123138
15805.371094	-101.423553
15810.754395	-105.121635
15816.137695	-98.046974
15821.520996	-101.594330
15826.904297	-103.301186
15832.287598	-104.580322
15837.670898	-93.045364
15843.054199	-90.626396
15848.437500	-92.878777
15853.820801	-95.691322
15859.204102	-96.361053
15864.587402	-92.619408
15869.970703	-89.833557
15875.354004	-92.603981
15880.737305	-97.245987
15886.120605	-95.212173
15891.503906	-101.627586
15896.887207	-118.202835
15902.270508	-107.405373
15907.653809	-103.951485
15913.037109	-93.640244
15918.420410	-91.204109
15923.803711	-89.998795
15929.187012	-98.434082
15934.570312	-98.226456
15939.953613	-93.949791
15945.336914	-90.124001
15950.720215	-88.154785
15956.103516	-91.539200
15961.486816	-98.487946
15966.870117	-107.174294
15972.253418	-103.552368
15977.636719	-99.772789
15983.020020	-91.724617
15988.403320	-92.562141
15993.786621	-92.972839
15999.169922	-102.600777
16004.553223	-97.109322
16009.936523	-98.439262
16015.319824	-99.614723
16020.703125	-103.463692
16026.086426	-96.786308
16031.469727	-107.572998
16036.853027	-113.040199
16042.236328	-95.110184
16047.619629	-101.123230
16053.002930	-98.084381
16058.386230	-95.912994
16063.769531	-98.968842
16069.152832	-110.380264
16074.536133	-103.940468
16079.919434	-93.749924
16085.302734	-91.559464
16090.686035	-88.754486
16096.069336	-89.365334
16101.452637	-95.103874
16106.835938	-102.507233
16112.219238	-97.431053
16117.602539	-92.614159
16122.985840	-97.364265
16128.369141	-95.724739
16133.752441	-90.209457
16139.135742	-88.227684
16144.519043	-89.204536
16149.902344	-90.903694
16155.285645	-87.423851
16160.668945	-88.908409
16166.052246	-110.406586
16171.435547	-95.585587
16176.818848	-94.356262
16182.202148	-97.724007
16187.585449	-96.479431
16192.968750	-92.800262
16198.352051	-93.252480
16203.735352	-93.111542
16209.118652	-98.299347
16214.501953	-96.257835
16219.885254	-89.935257
16225.268555	-89.050362
16230.651855	-91.422745
16236.035156	-96.171577
16241.418457	-95.444260
16246.801758	-100.469223
16252.185059	-103.690865
16257.568359	-97.119293
16262.951660	-94.802414
16268.334961	-101.008934
16273.718262	-97.231270
16279.101562	-100.064178
16284.484863	-104.469421
16289.868164	-98.793983
16295.251465	-102.538467
16300.634766	-99.004150
16306.018066	-108.595840
16311.401367	-96.908028
16316.784668	-94.797791
16322.167969	-92.692429
16327.551270	-97.362732
16332.934570	-102.669960
16338.317871	-93.913086
16343.701172	-93.953896
16349.084473	-96.376740
16354.467773	-110.550102
16359.851074	-100.280884
16365.234375	-102.728485
16370.617676	-94.607002
16376.000977	-90.820580
16381.384277	-95.458717
16386.767578	-96.368317
16392.150879	-108.044693
16397.534180	-95.125771
16402.917480	-92.342003
16408.300781	-121.133614
16413.684082	-96.007744
16419.067383	-101.802170
16424.450684	-112.957573
16429.833984	-95.479622
16435.217285	-95.864357
16440.600586	-99.102005
16445.983887	-97.215393
16451.367188	-96.076782
16456.750488	-102.275955
16462.133789	-96.691452
16467.517090	-93.323570
16472.900391	-96.899956
16478.283691	-99.239571
16483.666992	-111.721153
16489.050293	-113.546600
16494.433594	-97.807312
16499.816895	-98.189590
16505.200195	-96.745956
16510.583496	-95.118149
16515.966797	-101.928307
16521.350098	-107.573990
16526.733398	-109.799255
16532.116699	-95.376228
16537.500000	-94.621841
16542.883301	-105.518883
16548.266602	-98.274117
16553.649902	-97.095421
16559.033203	-105.140709
16564.416504	-106.269302
16569.799805	-105.593613
16575.183105	-106.206238
16580.566406	-98.945038
16585.949707	-87.608887
16591.333008	-92.627419
16596.716309	-98.676193
16602.099609	-99.503029
16607.482910	-105.010086
16612.866211	-93.657486
16618.249512	-87.648911
16623.632812	-86.046967
16629.016113	-89.790955
16634.399414	-96.093750
16639.782715	-108.142242
16645.166016	-105.499634
16650.549316	-103.682343
16655.932617	-95.857117
16661.315918	-92.848953
16666.699219	-89.368584
16672.082520	-91.860443
16677.465820	-97.812599
16682.849121	-94.530258
16688.232422	-96.337326
16693.615723	-107.028954
16698.999023	-97.789566
16704.382324	-104.402000
16709.765625	-96.872276
16715.148926	-96.079117
16720.532227	-96.682358
16725.915527	-109.198509
16731.298828	-103.122070
16736.682129	-97.053200
16742.065430	-92.396393
16747.448730	-93.305107
16752.832031	-96.952904
16758.215332	-96.240166
16763.598633	-101.969368
16768.981934	-107.634308
16774.365234	-96.334015
16779.748535	-98.358002
16785.131836	-97.023384
16790.515137	-97.506546
16795.898438	-95.349823
16801.281738	-94.103859
16806.665039	-91.367790
16812.048340	-87.384903
16817.431641	-84.901031
16822.814941	-89.943466
16828.198242	-89.752029
16833.581543	-89.343987
16838.964844	-92.071396
16844.348145	-116.310425
16849.731445	-91.394096
16855.114746	-95.608948
16860.498047	-112.005936
16865.881348	-100.450188
16871.264648	-97.676414
16876.647949	-96.310699
16882.031250	-95.959114
16887.414551	-98.437965
16892.797852	-91.560707
16898.181152	-98.488243
16903.564453	-90.047073
16908.947754	-96.495651
16914.331055	-101.311050
16919.714355	-95.411102
16925.097656	-94.231255
16930.480957	-102.648537
16935.864258	-103.142365
16941.247559	-95.872070
16946.630859	-108.110947
16952.014160	-99.269821
16957.397461	-96.013969
16962.780762	-94.777008
16968.164062	-101.173317
16973.547363	-104.908539
16978.930664	-101.329407
16984.313965	-102.252571
16989.697266	-98.608566
16995.080566	-94.877647
17000.463867	-98.513016
17005.847168	-100.986031
17011.230469	-97.995049
17016.613770	-97.962502
17021.997070	-93.385689
17027.380371	-92.197006
17032.763672	-93.561172
17038.146973	-92.934479
17043.530273	-107.720886
17048.913574	-100.194344
17054.296875	-98.412148
17059.680176	-100.869850
17065.063477	-113.831863
17070.446777	-95.222618
17075.830078	-97.242332
17081.213379	-98.044998
17086.596680	-103.167000
17091.979980	-98.089996
17097.363281	-95.049850
17102.746582	-97.897797
17108.129883	-96.636444
17113.513184	-96.394455
17118.896484	-94.672096
17124.279785	-96.992195
17129.663086	-99.346451
17135.046387	-95.765717
17140.429688	-91.097214
17145.812988	-89.027946
17151.196289	-88.454155
17156.579590	-91.625771
17161.962891	-101.461990
17167.346191	-102.655815
17172.729492	-103.311478
17178.112793	-105.819710
17183.496094	-97.840752
17188.879395	-97.770035
17194.262695	-100.290840
17199.645996	-110.460403
17205.029297	-98.622505
17210.412598	-98.370163
17215.795898	-103.897972
17221.179199	-99.356880
17226.562500	-98.066811
17231.945801	-95.831970
17237.329102	-101.678261
17242.712402	-102.006516
17248.095703	-93.961647
17253.479004	-86.980476
17258.862305	-89.780319
17264.245605	-95.378677
17269.628906	-98.261139
17275.012207	-96.044983
17280.395508	-102.199318
17285.778809	-103.360031
17291.162109	-104.962273
17296.545410	-107.781036
17301.928711	-95.064384
17307.312012	-91.446503
17312.695312	-93.810654
17318.078613	-97.648956
17323.461914	-103.574860
17328.845215	-98.821800
17334.228516	-96.850159
17339.611816	-98.499565
17344.995117	-95.549850
17350.378418	-99.354706
17355.761719	-99.770630
17361.145020	-95.164406
17366.528320	-96.506691
17371.911621	-94.407379
17377.294922	-101.808868
17382.678223	-97.988365
17388.061523	-102.750877
17393.444824	-100.674171
17398.828125	-95.311920
17404.211426	-93.674713
17409.594727	-98.763756
17414.978027	-101.219597
17420.361328	-92.651108
17425.744629	-94.097633
17431.127930	-94.479698
17436.511230	-96.536987
17441.894531	-101.455681
17447.277832	-106.152275
17452.661133	-101.886284
17458.044434	-103.154045
17463.427734	-94.183960
17468.811035	-94.343353
17474.194336	-91.599602
17479.577637	-92.811752
17484.960938	-101.342232
17490.344238	-113.255020
17495.727539	-101.341972
17501.110840	-93.738976
17506.494141	-89.693085
17511.877441	-87.847260
17517.260742	-88.856400
17522.644043	-98.105263
17528.027344	-102.696320
17533.410645	-95.744675
17538.793945	-96.568855
17544.177246	-94.132332
17549.560547	-107.837143
17554.943848	-101.212067
17560.327148	-95.733902
17565.710449	-95.553223
17571.093750	-110.873611
17576.477051	-97.418777
17581.860352	-102.325569
17587.243652	-100.339180
17592.626953	-93.242790
17598.010254	-95.328964
17603.393555	-92.006844
17608.776855	-95.700134
17614.160156	-99.664383
17619.543457	-102.933083
17624.926758	-109.398201
17630.310059	-112.091530
17635.693359	-102.865852
17641.076660	-107.996315
17646.459961	-104.237061
17651.843262	-104.801941
17657.226562	-99.485870
17662.609863	-101.301598
17667.993164	-92.507530
17673.376465	-92.137047
17678.759766	-92.899887
17684.143066	-94.048599
17689.526367	-93.488747
17694.909668	-93.959312
17700.292969	-100.683067
17705.676270	-100.386139
17711.059570	-102.987511
17716.442871	-94.309486
17721.826172	-92.849487
17727.209473	-94.827278
17732.592773	-106.629288
17737.976074	-106.830551
17743.359375	-99.870247
17748.742676	-99.755577
17754.125977	-97.771950
17759.509277	-91.140625
17764.892578	-93.004997
17770.275879	-93.953888
17775.659180	-92.064552
17781.042480	-94.376648
17786.425781	-94.477226
17791.809082	-91.828606
17797.192383	-90.878319
17802.575684	-92.471291
17807.958984	-92.003136
17813.342285	-95.199730
17818.725586	-101.130959
17824.108887	-106.145927
17829.492188	-109.913559
17834.875488	-101.582809
17840.258789	-113.522903
17845.642090	-100.528549
17851.025391	-98.700966
17856.408691	-98.171303
17861.791992	-101.795258
17867.175293	-119.919121
17872.558594	-108.016258
17877.941895	-101.875626
17883.325195	-105.377594
17888.708496	-97.821114
17894.091797	-91.833107
17899.475098	-89.345825
17904.858398	-90.723320
17910.241699	-89.594383
17915.625000	-96.035706
17921.008301	-99.736397
17926.391602	-93.288559
17931.774902	-89.978470
17937.158203	-97.497162
17942.541504	-101.565300
17947.924805	-104.730209
17953.308105	-103.646935
17958.691406	-102.917366
17964.074707	-113.142021
17969.458008	-103.416985
17974.841309	-107.133087
17980.224609	-93.461044
17985.607910	-95.265121
17990.991211	-91.425537
17996.374512	-91.250999
18001.757812	-95.714096
18007.141113	-101.080437
18012.524414	-99.086029
18017.907715	-110.642036
18023.291016	-100.891258
18028.674316	-94.596611
18034.057617	-93.878044
18039.440918	-102.055511
18044.824219	-102.416130
18050.207520	-100.744270
18055.590820	-102.651344
18060.974121	-96.142136
18066.357422	-91.749565
18071.740723	-93.451279
18077.124023	-108.211555
18082.507324	-114.989288
18087.890625	-114.553024
18093.273926	-91.345558
18098.657227	-88.970718
18104.040527	-90.947395
18109.423828	-91.282913
18114.807129	-90.214981
18120.190430	-94.178864
18125.573730	-101.309204
18130.957031	-112.152115
18136.340332	-98.150192
18141.723633	-97.807304
18147.106934	-101.145546
18152.490234	-110.320511
18157.873535	-96.605370
18163.256836	-106.168884
18168.640137	-100.075783
18174.023438	-105.625999
18179.406738	-96.277412
18184.790039	-93.440681
18190.173340	-102.418411
18195.556641	-94.157402
18200.939941	-88.201302
18206.323242	-89.357796
18211.706543	-99.344170
18217.089844	-116.093437
18222.473145	-101.058311
18227.856445	-93.932495
18233.239746	-86.707787
18238.623047	-89.395195
18244.006348	-91.539047
18249.389648	-111.419113
18254.772949	-98.041145
18260.156250	-108.179558
18265.539551	-99.392792
18270.922852	-98.439529
18276.306152	-98.363884
18281.689453	-96.733986
18287.072754	-96.419304
18292.456055	-99.656052
18297.839355	-108.157005
18303.222656	-104.402420
18308.605957	-98.317520
18313.989258	-100.644119
18319.372559	-97.940643
18324.755859	-102.828522
18330.139160	-94.394478
18335.522461	-97.178604
18340.905762	-99.584816
18346.289062	-101.539581
18351.672363	-98.306725
18357.055664	-93.503792
18362.438965	-97.033150
18367.822266	-93.325043
18373.205566	-101.980400
18378.588867	-88.727440
18383.972168	-88.033264
18389.355469	-102.687172
18394.738770	-93.059288
18400.122070	-90.329010
18405.505371	-93.916672
18410.888672	-99.053513
18416.271973	-92.227081
18421.655273	-92.910385
18427.038574	-99.518089
18432.421875	-103.533501
18437.805176	-105.556747
18443.188477	-102.206078
18448.571777	-108.575706
18453.955078	-104.354744
18459.338379	-92.901886
18464.721680	-93.930374
18470.104980	-98.813576
18475.488281	-101.109932
18480.871582	-100.373917
18486.254883	-101.664955
18491.638184	-106.463753
18497.021484	-97.757011
18502.404785	-93.554199
18507.788086	-106.429604
18513.171387	-93.623520
18518.554688	-97.167557
18523.937988	-120.376213
18529.321289	-112.033890
18534.704590	-102.234932
18540.087891	-96.033417
18545.471191	-102.481804
18550.854492	-114.685486
18556.237793	-97.008865
18561.621094	-90.555534
18567.004395	-90.573494
18572.387695	-94.848228
18577.770996	-96.726028
18583.154297	-107.126770
18588.537598	-94.390030
18593.920898	-93.404541
18599.304199	-102.024689
18604.687500	-99.135292
18610.070801	-93.237923
18615.454102	-91.422775
18620.837402	-97.660309
18626.220703	-97.897476
18631.604004	-113.821747
18636.987305	-109.258499
18642.370605	-99.605705
18647.753906	-102.297455
18653.137207	-102.622536
18658.520508	-94.505615
18663.903809	-122.005318
18669.287109	-95.999474
18674.670410	-94.081345
18680.053711	-93.536499
18685.437012	-99.054390
18690.820312	-94.735191
18696.203613	-96.721245
18701.586914	-95.555557
18706.970215	-96.723511
18712.353516	-100.046066
18717.736816	-98.136597
18723.120117	-104.165382
18728.503418	-95.451118
18733.886719	-101.332932
18739.270020	-105.460747
18744.653320	-100.493332
18750.036621	-98.135300
18755.419922	-110.664963
18760.803223	-99.280670
18766.186523	-100.226219
18771.569824	-110.350227
18776.953125	-104.558578
18782.336426	-98.646729
18787.719727	-102.902130
18793.103027	-105.086456
18798.486328	-108.683449
18803.869629	-98.206581
18809.252930	-94.489677
18814.636230	-101.295547
18820.019531	-102.035881
18825.402832	-100.864609
18830.786133	-95.734924
18836.169434	-94.115967
18841.552734	-96.815849
18846.936035	-96.317795
18852.319336	-91.840157
18857.702637	-94.699059
18863.085938	-103.318771
