Frequency (Hz)	Level (dB)
6325.378418	-48.894363
6330.761719	-50.711731
6336.145020	-51.571461
6341.528320	-52.094818
6346.911621	-59.368500
6352.294922	-59.648872
6357.678223	-51.398113
6363.061523	-47.132996
6368.444824	-46.584293
6373.828125	-47.082623
6379.211426	-55.744270
6384.594727	-47.918465
6389.978027	-52.281734
6395.361328	-53.226902
6400.744629	-53.193989
6406.127930	-55.456619
6411.511230	-59.676895
6416.894531	-44.540791
6422.277832	-38.491928
6427.661133	-43.395252
6433.044434	-43.814209
6438.427734	-46.056339
6443.811035	-53.452610
6449.194336	-56.684147
6454.577637	-56.500591
6459.960938	-60.755760
6465.344238	-55.732464
6470.727539	-54.809395
6476.110840	-53.114616
6481.494141	-48.524853
6486.877441	-51.527779
6492.260742	-51.631863
6497.644043	-51.603065
6503.027344	-49.076374
6508.410645	-50.319973
6513.793945	-43.666157
6519.177246	-40.665405
6524.560547	-37.760273
6529.943848	-36.997208
6535.327148	-37.761993
6540.710449	-40.310562
6546.093750	-48.959255
6551.477051	-54.314102
6556.860352	-51.868793
6562.243652	-49.160343
6567.626953	-44.900379
6573.010254	-43.577221
6578.393555	-50.943390
6583.776855	-48.587898
6589.160156	-54.895260
6594.543457	-52.195427
6599.926758	-54.283367
6605.310059	-54.353832
6610.693359	-55.682823
6616.076660	-54.099903
6621.459961	-54.484802
6626.843262	-49.734837
6632.226562	-50.945232
6637.609863	-56.943703
6642.993164	-53.503891
6648.376465	-49.907841
6653.759766	-48.933186
6659.143066	-53.192348
6664.526367	-48.755489
6669.909668	-47.665031
6675.292969	-54.192741
6680.676270	-51.337933
6686.059570	-45.904369
6691.442871	-47.795383
6696.826172	-47.610844
6702.209473	-43.904541
6707.592773	-46.326477
6712.976074	-46.061676
6718.359375	-46.295097
6723.742676	-41.652870
6729.125977	-40.947563
6734.509277	-50.278564
6739.892578	-45.733139
6745.275879	-50.998367
6750.659180	-46.125370
6756.042480	-38.523861
6761.425781	-34.575096
6766.809082	-40.050095
6772.192383	-52.921818
6777.575684	-48.650337
6782.958984	-50.991604
6788.342285	-51.726269
6793.725586	-55.021275
6799.108887	-50.124924
6804.492188	-46.693794
6809.875488	-53.328285
6815.258789	-58.348629
6820.642090	-52.647717
6826.025391	-49.461414
6831.408691	-52.329750
6836.791992	-45.024960
6842.175293	-43.971813
6847.558594	-47.372486
6852.941895	-46.991039
6858.325195	-44.566864
6863.708496	-44.063324
6869.091797	-46.659824
6874.475098	-45.387066
6879.858398	-48.373310
6885.241699	-57.549129
6890.625000	-49.862820
6896.008301	-48.254795
6901.391602	-50.334843
6906.774902	-59.871387
6912.158203	-58.439426
6917.541504	-60.535583
6922.924805	-55.646935
6928.308105	-52.313553
6933.691406	-64.801628
6939.074707	-57.779583
6944.458008	-57.387714
6949.841309	-53.398056
6955.224609	-53.276314
6960.607910	-57.361977
6965.991211	-52.464958
6971.374512	-53.348400
6976.757812	-52.448696
6982.141113	-53.335846
6987.524414	-63.493427
6992.907715	-57.502506
6998.291016	-53.390137
7003.674316	-65.215614
7009.057617	-55.933163
7014.440918	-53.739643
7019.824219	-53.100521
7025.207520	-56.164646
7030.590820	-53.363884
7035.974121	-59.472935
7041.357422	-57.759739
7046.740723	-52.149746
7052.124023	-44.600815
7057.507324	-49.701046
7062.890625	-54.338692
7068.273926	-58.833824
7073.657227	-57.515915
7079.040527	-51.898788
7084.423828	-56.018852
7089.807129	-60.220608
7095.190430	-64.275513
7100.573730	-69.922386
7105.957031	-69.154266
7111.340332	-58.802139
7116.723633	-51.701668
7122.106934	-58.237957
7127.490234	-55.423386
7132.873535	-53.352081
7138.256836	-52.790592
7143.640137	-49.543221
7149.023438	-49.212509
7154.406738	-60.836891
7159.790039	-54.644028
7165.173340	-46.366272
7170.556641	-44.717049
7175.939941	-50.988411
7181.323242	-54.136219
7186.706543	-56.860737
7192.089844	-56.550041
7197.473145	-62.703579
7202.856445	-61.516712
7208.239746	-56.640053
7213.623047	-58.712029
7219.006348	-60.179256
7224.389648	-58.653511
7229.772949	-57.509499
7235.156250	-54.343742
7240.539551	-57.905399
7245.922852	-60.871693
7251.306152	-60.342472
7256.689453	-58.693352
7262.072754	-59.043823
7267.456055	-59.909180
7272.839355	-58.811646
7278.222656	-56.853588
7283.605957	-57.973904
7288.989258	-51.123024
7294.372559	-48.863247
7299.755859	-53.174072
7305.139160	-56.969044
7310.522461	-56.578121
7315.905762	-55.665066
7321.289062	-57.366074
7326.672363	-55.519543
7332.055664	-51.276852
7337.438965	-52.590881
7342.822266	-53.003662
7348.205566	-55.906219
7353.588867	-57.279240
7358.972168	-57.379166
7364.355469	-57.454094
7369.738770	-56.047249
7375.122070	-60.373726
7380.505371	-59.875568
7385.888672	-62.403755
7391.271973	-61.308544
7396.655273	-61.719105
7402.038574	-60.824238
7407.421875	-61.121746
7412.805176	-64.071526
7418.188477	-58.928722
7423.571777	-54.663326
7428.955078	-50.035248
7434.338379	-44.262863
7439.721680	-47.467072
7445.104980	-46.975872
7450.488281	-47.777962
7455.871582	-52.523056
7461.254883	-53.681026
7466.638184	-51.739368
7472.021484	-52.693665
7477.404785	-50.535084
7482.788086	-46.388496
7488.171387	-50.721321
7493.554688	-58.504951
7498.937988	-60.250546
7504.321289	-57.376015
7509.704590	-59.506836
7515.087891	-62.627895
7520.471191	-56.262375
7525.854492	-60.091080
7531.237793	-51.189049
7536.621094	-51.262138
7542.004395	-56.432747
7547.387695	-53.403473
7552.770996	-54.534584
7558.154297	-48.463200
7563.537598	-50.665989
7568.920898	-55.066570
7574.304199	-50.358208
7579.687500	-52.348576
7585.070801	-58.360992
7590.454102	-56.986259
7595.837402	-56.032642
7601.220703	-60.951530
7606.604004	-61.906506
7611.987305	-64.234848
7617.370605	-57.383293
7622.753906	-62.795101
7628.137207	-60.810436
7633.520508	-59.065960
7638.903809	-53.555992
7644.287109	-49.229877
7649.670410	-50.947411
7655.053711	-59.845264
7660.437012	-61.396214
7665.820312	-63.442749
7671.203613	-58.203281
7676.586914	-59.135273
7681.970215	-51.239136
7687.353516	-53.059513
7692.736816	-63.802586
7698.120117	-57.977470
7703.503418	-50.776611
7708.886719	-53.382362
7714.270020	-55.413353
7719.653320	-51.024746
7725.036621	-47.010735
7730.419922	-48.181648
7735.803223	-52.946358
7741.186523	-53.181995
7746.569824	-48.194256
7751.953125	-52.802052
7757.336426	-45.782093
7762.719727	-45.151237
7768.103027	-53.740364
7773.486328	-48.140652
7778.869629	-49.724792
7784.252930	-58.335903
7789.636230	-53.088856
7795.019531	-54.352333
7800.402832	-57.009010
7805.786133	-59.872940
7811.169434	-57.034870
7816.552734	-50.348774
7821.936035	-47.786442
7827.319336	-53.433449
7832.702637	-60.157150
7838.085938	-59.856529
7843.469238	-59.040684
7848.852539	-56.096134
7854.235840	-57.277641
7859.619141	-59.184227
7865.002441	-58.012932
7870.385742	-57.820541
7875.769043	-59.784492
7881.152344	-59.441143
7886.535645	-60.085896
7891.918945	-67.696068
7897.302246	-66.250343
7902.685547	-73.416779
7908.068848	-59.978783
7913.452148	-55.431343
7918.835449	-67.254135
7924.218750	-56.900970
7929.602051	-55.441490
7934.985352	-52.982559
7940.368652	-47.868656
7945.751953	-41.925468
7951.135254	-42.416615
7956.518555	-43.385395
7961.901855	-48.334766
7967.285156	-47.437439
7972.668457	-47.122475
7978.051758	-50.589828
7983.435059	-55.138374
7988.818359	-55.912022
7994.201660	-58.453640
7999.584961	-57.846397
8004.968262	-69.485611
8010.351562	-55.216831
8015.734863	-56.443970
8021.118164	-58.291573
8026.501465	-65.896637
8031.884766	-60.228973
8037.268066	-63.660469
8042.651367	-62.326958
8048.034668	-56.007568
8053.417969	-53.053661
8058.801270	-58.277901
8064.184570	-62.878395
8069.567871	-59.497742
8074.951172	-55.642189
8080.334473	-60.616638
8085.717773	-67.189552
8091.101074	-65.084160
8096.484375	-54.433674
8101.867676	-48.638840
8107.250977	-52.291039
8112.634277	-53.959980
8118.017578	-54.962883
8123.400879	-57.883686
8128.784180	-52.933926
8134.167480	-53.676308
8139.550781	-54.854866
8144.934082	-63.277912
8150.317383	-60.800335
8155.700684	-56.698387
8161.083984	-55.571953
8166.467285	-54.702171
8171.850586	-62.262867
8177.233887	-56.416718
8182.617188	-63.277943
8188.000488	-72.164948
8193.383789	-64.666023
8198.767090	-56.452892
8204.150391	-58.976170
8209.533691	-60.759888
8214.916992	-51.032795
8220.300293	-49.237549
8225.683594	-45.945362
8231.066895	-47.020279
8236.450195	-53.818714
8241.833496	-60.021938
8247.216797	-58.268124
8252.600098	-54.760853
8257.983398	-52.067089
8263.366699	-52.542912
8268.750000	-63.169395
8274.133301	-57.376148
8279.516602	-59.409763
8284.899902	-58.324261
8290.283203	-59.204395
8295.666504	-53.817226
8301.049805	-54.917576
8306.433105	-54.306190
8311.816406	-58.673233
8317.199707	-60.917667
8322.583008	-59.455975
8327.966309	-54.723366
8333.349609	-52.392410
8338.732910	-44.575603
8344.116211	-42.932304
8349.499512	-48.979832
8354.882812	-47.001266
8360.266113	-47.326256
8365.649414	-58.039886
8371.032715	-55.486160
8376.416016	-57.038193
8381.799316	-64.277458
8387.182617	-57.844704
8392.565918	-53.365704
8397.949219	-67.731438
8403.332520	-59.981136
8408.715820	-58.875519
8414.099121	-63.663380
8419.482422	-63.041363
8424.865723	-56.767475
8430.249023	-63.151794
8435.632324	-68.740326
8441.015625	-66.880524
8446.398926	-60.875778
8451.782227	-56.588333
8457.165527	-68.556313
8462.548828	-59.001621
8467.932129	-61.454384
8473.315430	-65.455261
8478.698730	-67.060577
8484.082031	-60.906906
8489.465332	-56.733192
8494.848633	-59.568737
8500.231934	-65.554733
8505.615234	-62.933735
8510.998535	-66.789124
8516.381836	-61.546860
8521.765137	-52.714314
8527.148438	-53.864628
8532.531738	-55.604763
8537.915039	-59.440334
8543.298340	-58.213665
8548.681641	-51.517204
8554.064941	-53.185680
8559.448242	-55.000607
8564.831543	-61.031166
8570.214844	-55.274944
8575.598145	-56.375759
8580.981445	-56.288418
8586.364746	-52.771137
8591.748047	-66.910721
8597.131348	-54.877602
8602.514648	-56.220066
8607.897949	-61.156555
8613.281250	-60.853771
8618.664551	-72.598122
8624.047852	-57.188820
8629.431152	-55.176834
8634.814453	-58.914051
8640.197754	-62.841076
8645.581055	-56.962704
8650.964355	-58.196579
8656.347656	-62.216808
8661.730957	-59.269783
8667.114258	-55.928822
8672.497559	-57.571861
8677.880859	-49.496357
8683.264160	-53.665192
8688.647461	-56.130211
8694.030762	-66.338104
8699.414062	-59.836739
8704.797363	-60.762856
8710.180664	-57.944447
8715.563965	-54.839966
8720.947266	-54.544910
8726.330566	-54.746937
8731.713867	-50.730370
8737.097168	-47.306625
8742.480469	-47.056683
8747.863770	-52.510544
8753.247070	-57.494324
8758.630371	-50.448444
8764.013672	-48.208538
8769.396973	-56.133801
8774.780273	-50.487705
8780.163574	-59.105495
8785.546875	-59.182972
8790.930176	-58.895184
8796.313477	-58.346783
8801.696777	-57.800331
8807.080078	-54.367725
8812.463379	-60.310860
8817.846680	-56.964108
8823.229980	-70.940788
8828.613281	-64.363068
8833.996582	-64.080070
8839.379883	-64.214020
8844.763184	-65.472122
8850.146484	-66.780258
8855.529785	-62.958107
8860.913086	-56.423073
8866.296387	-57.678478
8871.679688	-59.275322
8877.062988	-63.241600
8882.446289	-53.061569
8887.829590	-46.989647
8893.212891	-42.617882
8898.596191	-47.007565
8903.979492	-54.171146
8909.362793	-53.287411
8914.746094	-57.147247
8920.129395	-55.709511
8925.512695	-52.096767
8930.895996	-53.433971
8936.279297	-58.276905
8941.662598	-57.098660
8947.045898	-60.612968
8952.429199	-64.404137
8957.812500	-61.579731
8963.195801	-56.886211
8968.579102	-64.091476
8973.962402	-60.906090
8979.345703	-67.802650
8984.729004	-73.211906
8990.112305	-70.747345
8995.495605	-72.120232
9000.878906	-72.135658
9006.262207	-62.224998
9011.645508	-64.375687
9017.028809	-61.310493
9022.412109	-64.202248
9027.795410	-58.075027
9033.178711	-60.810371
9038.562012	-60.028908
9043.945312	-62.220451
9049.328613	-64.906548
9054.711914	-66.557701
9060.095215	-60.153728
9065.478516	-65.674492
9070.861816	-54.882538
9076.245117	-51.543720
9081.628418	-52.819221
9087.011719	-51.401634
9092.395020	-52.248283
9097.778320	-49.539963
9103.161621	-48.459080
9108.544922	-50.349869
9113.928223	-50.750118
9119.311523	-52.605007
9124.694824	-46.322021
9130.078125	-44.454082
9135.461426	-41.322910
9140.844727	-44.335049
9146.228027	-59.988506
9151.611328	-51.424286
9156.994629	-54.270767
9162.377930	-55.349922
9167.761230	-53.327656
9173.144531	-57.113831
9178.527832	-57.012100
9183.911133	-61.188534
9189.294434	-65.199364
9194.677734	-56.419495
9200.061035	-61.792168
9205.444336	-59.096046
9210.827637	-60.021133
9216.210938	-53.247303
9221.594238	-53.737831
9226.977539	-52.292313
9232.360840	-49.142483
9237.744141	-43.129948
9243.127441	-45.025654
9248.510742	-52.134041
9253.894043	-52.888309
9259.277344	-56.478638
9264.660645	-59.701122
9270.043945	-56.389114
9275.427246	-58.360779
9280.810547	-61.195450
9286.193848	-63.629539
9291.577148	-65.735954
9296.960449	-60.504501
9302.343750	-62.206768
9307.727051	-72.782593
9313.110352	-68.436081
9318.493652	-59.317070
9323.876953	-60.829834
9329.260254	-62.077408
9334.643555	-60.045670
9340.026855	-58.995625
9345.410156	-58.340591
9350.793457	-52.646759
9356.176758	-59.716038
9361.560059	-62.236069
9366.943359	-61.512161
9372.326660	-61.225212
9377.709961	-60.227337
9383.093262	-62.856819
9388.476562	-62.070908
9393.859863	-54.396381
9399.243164	-49.692604
9404.626465	-48.373077
9410.009766	-48.413433
9415.393066	-54.027000
9420.776367	-56.010952
9426.159668	-46.828205
9431.542969	-44.007809
9436.926270	-52.576847
9442.309570	-51.080975
9447.692871	-54.893749
9453.076172	-59.809494
9458.459473	-61.009663
9463.842773	-56.421822
9469.226074	-52.043766
9474.609375	-55.895260
9479.992676	-57.373680
9485.375977	-59.532436
9490.759277	-57.983131
9496.142578	-61.053360
9501.525879	-64.790291
9506.909180	-68.958397
9512.292480	-59.501629
9517.675781	-57.675678
9523.059082	-60.999752
9528.442383	-59.098583
9533.825684	-60.077724
9539.208984	-53.160137
9544.592285	-51.288258
9549.975586	-54.344437
9555.358887	-60.217197
9560.742188	-57.011215
9566.125488	-57.329464
9571.508789	-60.765434
9576.892090	-65.006592
9582.275391	-59.557583
9587.658691	-60.893520
9593.041992	-65.212402
9598.425293	-59.871490
9603.808594	-63.077972
9609.191895	-74.195587
9614.575195	-67.841850
9619.958496	-69.223366
9625.341797	-58.047150
9630.725098	-55.240856
9636.108398	-55.543125
9641.491699	-64.441566
9646.875000	-53.653652
9652.258301	-54.440285
9657.641602	-58.887741
9663.024902	-65.055923
9668.408203	-64.916016
9673.791504	-69.647011
9679.174805	-72.979141
9684.558105	-73.207146
9689.941406	-67.747612
9695.324707	-68.177086
9700.708008	-70.069153
9706.091309	-73.587357
9711.474609	-68.283798
9716.857910	-70.013252
9722.241211	-62.931038
9727.624512	-57.251629
9733.007812	-60.535877
9738.391113	-80.120689
9743.774414	-72.171631
9749.157715	-65.151207
9754.541016	-67.062157
9759.924316	-64.719475
9765.307617	-63.085739
9770.690918	-60.335472
9776.074219	-60.132652
9781.457520	-65.238182
9786.840820	-67.665848
9792.224121	-70.369286
9797.607422	-73.018112
9802.990723	-72.858246
9808.374023	-69.740532
9813.757324	-71.460953
9819.140625	-65.815498
9824.523926	-55.787304
9829.907227	-58.429234
9835.290527	-68.230309
9840.673828	-60.670567
9846.057129	-74.462128
9851.440430	-60.572647
9856.823730	-63.167946
9862.207031	-59.550865
9867.590332	-62.465385
9872.973633	-70.953079
9878.356934	-68.451729
9883.740234	-63.083664
9889.123535	-66.339981
9894.506836	-66.885574
9899.890137	-64.047310
9905.273438	-61.345627
9910.656738	-57.316658
9916.040039	-54.412098
9921.423340	-58.917515
9926.806641	-66.188873
9932.189941	-64.410194
9937.573242	-60.372265
9942.956543	-61.756210
9948.339844	-59.346760
9953.723145	-60.130447
9959.106445	-56.293674
9964.489746	-51.919144
9969.873047	-57.580013
9975.256348	-61.809574
9980.639648	-61.535126
9986.022949	-62.349998
9991.406250	-64.124908
9996.789551	-67.881638
10002.172852	-59.665775
10007.556152	-55.432594
10012.939453	-54.128704
10018.322754	-50.916985
10023.706055	-55.179531
10029.089355	-52.374565
10034.472656	-57.298885
10039.855957	-61.400219
10045.239258	-55.353252
10050.622559	-53.676666
10056.005859	-58.722965
10061.389160	-61.081409
10066.772461	-57.304756
10072.155762	-57.045597
10077.539062	-55.140137
10082.922363	-60.387974
10088.305664	-65.360054
10093.688965	-61.375900
10099.072266	-67.566216
10104.455566	-65.743568
10109.838867	-68.695122
10115.222168	-60.761600
10120.605469	-62.350250
10125.988770	-62.440434
10131.372070	-66.613480
10136.755371	-64.724747
10142.138672	-69.030663
10147.521973	-61.568134
10152.905273	-64.598068
10158.288574	-64.797470
10163.671875	-60.907833
10169.055176	-60.957352
10174.438477	-62.022598
10179.821777	-61.745449
10185.205078	-62.124271
10190.588379	-64.750008
10195.971680	-57.804607
10201.354980	-64.009644
10206.738281	-65.700905
10212.121582	-61.714626
10217.504883	-68.016174
10222.888184	-71.648018
10228.271484	-71.795265
10233.654785	-69.292732
10239.038086	-73.564514
10244.421387	-73.433189
10249.804688	-71.275650
10255.187988	-75.505371
10260.571289	-63.688808
10265.954590	-72.174835
10271.337891	-69.700844
10276.721191	-71.944885
10282.104492	-72.461395
10287.487793	-70.608925
10292.871094	-74.795235
10298.254395	-66.335030
10303.637695	-67.173058
10309.020996	-67.152901
10314.404297	-62.144432
10319.787598	-58.869774
10325.170898	-63.321732
10330.554199	-55.738583
10335.937500	-56.776264
10341.320801	-66.168983
10346.704102	-60.924393
10352.087402	-62.447159
10357.470703	-68.184639
10362.854004	-62.383358
10368.237305	-67.059952
10373.620605	-62.404678
10379.003906	-59.575474
10384.387207	-65.621590
10389.770508	-63.621010
10395.153809	-57.533787
10400.537109	-56.030018
10405.920410	-56.489628
10411.303711	-58.482033
10416.687012	-58.515907
10422.070312	-59.529655
10427.453613	-60.891094
10432.836914	-55.093117
10438.220215	-53.580700
10443.603516	-58.140556
10448.986816	-67.724884
10454.370117	-54.494217
10459.753418	-52.012524
10465.136719	-56.729855
10470.520020	-60.459225
10475.903320	-62.254593
10481.286621	-59.314617
10486.669922	-69.819519
10492.053223	-67.346497
10497.436523	-71.296631
10502.819824	-68.468750
10508.203125	-67.599915
10513.586426	-57.225590
10518.969727	-55.799122
10524.353027	-60.226582
10529.736328	-58.730637
10535.119629	-56.732109
10540.502930	-60.376812
10545.886230	-49.725899
10551.269531	-55.442272
10556.652832	-57.699104
10562.036133	-56.110390
10567.419434	-59.511116
10572.802734	-62.934124
10578.186035	-64.519241
10583.569336	-72.343651
10588.952637	-72.706070
10594.335938	-70.072639
10599.719238	-67.650780
10605.102539	-71.002769
10610.485840	-65.995094
10615.869141	-66.552155
10621.252441	-65.728271
10626.635742	-66.615776
10632.019043	-72.301880
10637.402344	-67.487358
10642.785645	-62.369904
10648.168945	-64.372223
10653.552246	-68.732513
10658.935547	-63.772640
10664.318848	-58.116299
10669.702148	-66.278336
10675.085449	-63.840816
10680.468750	-63.172558
10685.852051	-64.631104
10691.235352	-64.391983
10696.618652	-63.468754
10702.001953	-65.366722
10707.385254	-68.254257
10712.768555	-60.445858
10718.151855	-65.278282
10723.535156	-71.359093
10728.918457	-67.417076
10734.301758	-70.915085
10739.685059	-59.967342
10745.068359	-66.173401
10750.451660	-59.005650
10755.834961	-58.155422
10761.218262	-58.769539
10766.601562	-63.673790
10771.984863	-58.394039
10777.368164	-64.126503
10782.751465	-58.684776
10788.134766	-55.458122
10793.518066	-62.444878
10798.901367	-60.417889
10804.284668	-54.496365
10809.667969	-53.154926
10815.051270	-63.902843
10820.434570	-62.685642
10825.817871	-56.267006
10831.201172	-63.933739
10836.584473	-63.641605
10841.967773	-62.172653
10847.351074	-58.665222
10852.734375	-60.959515
10858.117676	-55.414700
10863.500977	-55.236076
10868.884277	-62.345955
10874.267578	-62.209694
10879.650879	-66.303314
10885.034180	-66.226730
10890.417480	-62.616199
10895.800781	-69.216187
10901.184082	-62.455093
10906.567383	-62.678345
10911.950684	-57.236870
10917.333984	-54.910183
10922.717285	-56.209820
10928.100586	-51.851395
10933.483887	-54.307507
10938.867188	-56.602390
10944.250488	-55.616108
10949.633789	-58.141914
10955.017090	-57.282089
10960.400391	-61.768040
10965.783691	-67.282372
10971.166992	-58.247116
10976.550293	-56.620541
10981.933594	-59.780838
10987.316895	-54.352383
10992.700195	-61.207504
10998.083496	-61.862965
11003.466797	-62.116661
11008.850098	-62.181339
11014.233398	-64.885368
11019.616699	-58.050621
11025.000000	-59.978649
11030.383301	-68.155441
11035.766602	-61.283871
11041.149902	-64.266037
11046.533203	-66.027740
11051.916504	-62.507599
11057.299805	-60.091915
11062.683105	-64.670738
11068.066406	-61.255501
11073.449707	-57.064377
11078.833008	-58.653931
11084.216309	-66.405670
11089.599609	-71.764442
11094.982910	-59.138103
11100.366211	-56.904743
11105.749512	-62.120586
11111.132812	-72.212418
11116.516113	-69.787674
11121.899414	-64.920959
11127.282715	-63.782490
11132.666016	-70.290985
11138.049316	-66.746605
11143.432617	-63.989239
11148.815918	-65.777092
11154.199219	-65.851364
11159.582520	-71.733162
11164.965820	-76.771469
11170.349121	-73.820129
11175.732422	-73.810562
11181.115723	-74.166420
11186.499023	-73.354675
11191.882324	-74.550140
11197.265625	-66.794785
11202.648926	-65.842743
11208.032227	-70.576714
11213.415527	-68.732857
11218.798828	-67.350479
11224.182129	-71.864372
11229.565430	-65.310242
11234.948730	-63.611065
11240.332031	-58.271370
11245.715332	-59.506283
11251.098633	-61.913773
11256.481934	-58.962494
11261.865234	-59.772232
11267.248535	-65.020782
11272.631836	-63.048454
11278.015137	-69.200638
11283.398438	-70.944031
11288.781738	-61.007103
11294.165039	-58.818501
11299.548340	-55.460110
11304.931641	-58.442368
11310.314941	-70.176979
11315.698242	-67.412674
11321.081543	-69.828537
11326.464844	-71.694023
11331.848145	-71.367928
11337.231445	-69.119759
11342.614746	-72.065857
11347.998047	-64.834373
11353.381348	-65.078194
11358.764648	-65.210388
11364.147949	-66.376396
11369.531250	-69.770714
11374.914551	-70.763367
11380.297852	-75.489044
11385.681152	-69.082405
11391.064453	-66.075081
11396.447754	-67.239784
11401.831055	-67.162239
11407.214355	-63.479191
11412.597656	-70.182793
11417.980957	-71.312363
11423.364258	-78.329002
11428.747559	-66.374451
11434.130859	-60.802181
11439.514160	-63.528126
11444.897461	-64.776451
11450.280762	-64.058205
11455.664062	-71.043678
11461.047363	-68.515236
11466.430664	-71.367073
11471.813965	-76.175018
11477.197266	-74.640785
11482.580566	-74.142204
11487.963867	-68.073189
11493.347168	-67.267334
11498.730469	-65.270432
11504.113770	-68.141891
11509.497070	-65.793365
11514.880371	-68.704330
11520.263672	-73.290451
11525.646973	-83.806160
11531.030273	-79.387726
11536.413574	-79.828484
11541.796875	-74.727577
11547.180176	-70.850174
11552.563477	-79.354958
11557.946777	-70.196594
11563.330078	-67.352516
11568.713379	-71.840714
11574.096680	-71.037521
11579.479980	-67.979523
11584.863281	-69.176163
11590.246582	-73.700691
11595.629883	-75.717140
11601.013184	-72.270218
11606.396484	-72.190704
11611.779785	-67.447388
11617.163086	-66.478691
11622.546387	-61.475227
11627.929688	-61.392071
11633.312988	-68.004745
11638.696289	-71.339058
11644.079590	-65.113564
11649.462891	-65.639175
11654.846191	-66.123260
11660.229492	-68.175850
11665.612793	-67.551003
11670.996094	-59.866199
11676.379395	-62.307411
11681.762695	-61.745064
11687.145996	-62.689461
11692.529297	-57.532528
11697.912598	-57.763222
11703.295898	-66.793930
11708.679199	-67.046875
11714.062500	-69.713959
11719.445801	-65.451172
11724.829102	-67.563866
11730.212402	-71.069122
11735.595703	-64.313721
11740.979004	-59.500248
11746.362305	-64.352852
11751.745605	-69.474724
11757.128906	-70.908951
11762.512207	-67.587860
11767.895508	-67.403801
11773.278809	-70.571838
11778.662109	-71.294754
11784.045410	-74.032906
11789.428711	-83.495010
11794.812012	-79.781326
11800.195312	-76.618858
11805.578613	-73.897751
11810.961914	-73.701805
11816.345215	-74.392853
11821.728516	-74.143608
11827.111816	-72.696587
11832.495117	-78.526482
11837.878418	-72.851723
11843.261719	-67.453087
11848.645020	-68.027672
11854.028320	-66.159592
11859.411621	-64.967682
11864.794922	-69.413162
11870.178223	-70.828476
11875.561523	-65.795692
11880.944824	-68.904839
11886.328125	-76.294746
11891.711426	-73.567863
11897.094727	-72.640434
11902.478027	-79.549858
11907.861328	-73.540146
11913.244629	-79.085724
11918.627930	-73.297386
11924.011230	-72.751060
11929.394531	-68.850456
11934.777832	-74.498039
11940.161133	-77.279488
11945.544434	-73.149803
11950.927734	-73.696236
11956.311035	-73.350578
11961.694336	-69.331596
11967.077637	-76.354698
11972.460938	-71.461479
11977.844238	-73.934029
11983.227539	-69.463013
11988.610840	-71.904144
11993.994141	-73.777695
11999.377441	-70.390015
12004.760742	-66.907578
12010.144043	-65.473061
12015.527344	-66.912979
12020.910645	-69.305534
12026.293945	-69.209709
12031.677246	-71.894936
12037.060547	-70.588257
12042.443848	-79.961983
12047.827148	-75.280060
12053.210449	-72.330383
12058.593750	-72.217133
12063.977051	-71.660660
12069.360352	-70.531555
12074.743652	-69.157677
12080.126953	-72.156967
12085.510254	-72.517876
12090.893555	-76.765366
12096.276855	-70.184822
12101.660156	-64.488472
12107.043457	-67.989113
12112.426758	-68.934944
12117.810059	-71.137383
12123.193359	-74.431442
12128.576660	-69.190376
12133.959961	-73.730484
12139.343262	-69.870628
12144.726562	-71.176941
12150.109863	-66.987206
12155.493164	-67.523659
12160.876465	-71.556595
12166.259766	-68.600594
12171.643066	-64.741989
12177.026367	-61.815971
12182.409668	-72.378914
12187.792969	-64.002449
12193.176270	-64.223335
12198.559570	-70.728645
12203.942871	-67.202614
12209.326172	-72.964760
12214.709473	-70.228310
12220.092773	-64.636642
12225.476074	-66.869087
12230.859375	-73.867416
12236.242676	-74.900764
12241.625977	-63.321377
12247.009277	-63.932404
12252.392578	-68.343018
12257.775879	-72.191261
12263.159180	-72.981865
12268.542480	-71.766068
12273.925781	-75.709053
12279.309082	-86.566719
12284.692383	-74.518692
12290.075684	-76.625168
12295.458984	-80.477821
12300.842285	-76.836395
12306.225586	-71.786484
12311.608887	-79.191734
12316.992188	-74.534790
12322.375488	-72.540970
12327.758789	-64.650970
12333.142090	-66.741730
12338.525391	-70.938766
12343.908691	-68.843788
12349.291992	-71.449394
12354.675293	-81.738380
12360.058594	-69.439804
12365.441895	-70.202072
12370.825195	-73.071274
12376.208496	-82.401443
12381.591797	-77.121696
12386.975098	-76.393394
12392.358398	-74.731796
12397.741699	-79.960930
12403.125000	-80.152260
12408.508301	-76.786240
12413.891602	-78.590775
12419.274902	-74.944359
12424.658203	-72.054710
12430.041504	-74.611961
12435.424805	-73.392784
12440.808105	-74.067131
12446.191406	-74.070015
12451.574707	-74.380096
12456.958008	-72.121422
12462.341309	-78.069336
12467.724609	-73.363373
12473.107910	-69.223297
12478.491211	-68.353951
12483.874512	-68.103149
12489.257812	-67.186310
12494.641113	-70.768875
12500.024414	-74.411247
12505.407715	-75.252274
12510.791016	-80.211105
12516.174316	-69.730019
12521.557617	-68.931763
12526.940918	-65.212395
12532.324219	-65.447075
12537.707520	-75.346138
12543.090820	-70.179985
12548.474121	-70.234093
12553.857422	-73.037849
12559.240723	-77.992958
12564.624023	-79.138039
12570.007324	-65.631142
12575.390625	-61.769077
12580.773926	-68.291588
12586.157227	-78.442688
12591.540527	-89.722557
