Frequency (Hz)	Level (dB)
12521.557617	-54.477776
12532.324219	-53.783985
12543.090820	-56.065269
12553.857422	-58.520901
12564.624023	-63.063526
12575.390625	-61.244671
12586.157227	-59.633411
12596.923828	-65.475197
12607.690430	-70.273537
12618.457031	-61.209373
12629.223633	-62.963501
12639.990234	-67.563789
12650.756836	-71.225853
12661.523438	-61.986244
12672.290039	-58.818176
12683.056641	-64.027496
12693.823242	-61.737984
12704.589844	-55.353508
12715.356445	-60.207710
12726.123047	-74.563751
12736.889648	-75.504547
12747.656250	-69.634834
12758.422852	-62.203873
12769.189453	-60.868824
12779.956055	-58.631226
12790.722656	-70.381500
12801.489258	-56.218254
12812.255859	-54.290310
12823.022461	-56.951363
12833.789062	-62.181595
12844.555664	-68.598442
12855.322266	-64.249763
12866.088867	-62.133137
12876.855469	-67.687943
12887.622070	-62.458473
12898.388672	-56.889221
12909.155273	-62.624039
12919.921875	-83.745255
12930.688477	-75.260002
12941.455078	-67.063148
12952.221680	-68.473114
12962.988281	-68.034721
12973.754883	-63.081287
12984.521484	-59.579048
12995.288086	-58.496044
13006.054688	-59.549404
13016.821289	-57.589611
13027.587891	-55.358601
13038.354492	-57.013630
13049.121094	-63.668152
13059.887695	-91.185188
13070.654297	-62.159176
13081.420898	-57.136456
13092.187500	-59.583935
13102.954102	-62.314476
13113.720703	-59.377842
13124.487305	-61.035431
13135.253906	-56.019661
13146.020508	-56.598568
13156.787109	-61.266235
13167.553711	-67.244781
13178.320312	-67.930969
13189.086914	-63.945976
13199.853516	-70.246017
13210.620117	-69.995132
13221.386719	-65.251930
13232.153320	-59.891350
13242.919922	-61.343136
13253.686523	-61.248032
13264.453125	-60.760746
13275.219727	-70.023712
13285.986328	-66.703766
13296.752930	-66.144165
13307.519531	-72.136452
13318.286133	-72.099884
13329.052734	-67.746437
13339.819336	-60.662132
13350.585938	-55.639534
13361.352539	-58.466911
13372.119141	-66.629776
13382.885742	-59.251915
13393.652344	-59.483471
13404.418945	-63.897884
13415.185547	-65.499458
13425.952148	-61.586555
13436.718750	-60.853657
13447.485352	-58.892590
13458.251953	-56.744644
13469.018555	-57.841892
13479.785156	-58.864815
13490.551758	-58.354881
13501.318359	-60.502892
13512.084961	-60.009747
13522.851562	-59.036354
13533.618164	-67.999031
13544.384766	-64.125542
13555.151367	-58.696129
13565.917969	-60.258160
13576.684570	-60.208611
13587.451172	-55.549652
13598.217773	-53.573170
13608.984375	-56.219940
13619.750977	-64.967773
13630.517578	-66.359787
13641.284180	-72.925400
13652.050781	-70.449081
13662.817383	-62.214016
13673.583984	-56.188713
13684.350586	-55.205860
13695.117188	-58.132523
13705.883789	-64.317749
13716.650391	-66.025505
13727.416992	-66.775116
13738.183594	-75.369194
13748.950195	-69.287262
13759.716797	-71.637726
13770.483398	-72.226837
13781.250000	-64.156303
13792.016602	-60.677414
13802.783203	-62.759541
13813.549805	-70.545158
13824.316406	-62.877316
13835.083008	-60.202637
13845.849609	-58.277382
13856.616211	-57.367516
13867.382812	-56.801346
13878.149414	-60.115746
13888.916016	-62.965466
13899.682617	-60.592487
13910.449219	-63.242275
13921.215820	-60.435101
13931.982422	-62.559433
13942.749023	-57.668285
13953.515625	-57.662651
13964.282227	-60.664925
13975.048828	-65.510956
13985.815430	-66.629578
13996.582031	-66.196892
14007.348633	-60.744774
14018.115234	-59.375072
14028.881836	-60.672863
14039.648438	-59.517914
14050.415039	-59.469254
14061.181641	-63.046795
14071.948242	-75.650665
14082.714844	-69.723999
14093.481445	-65.867523
14104.248047	-62.145580
14115.014648	-62.098278
14125.781250	-70.122902
14136.547852	-66.624565
14147.314453	-63.106422
14158.081055	-64.732864
14168.847656	-70.906906
14179.614258	-64.790451
14190.380859	-68.783028
14201.147461	-71.499855
14211.914062	-62.958527
14222.680664	-64.256721
14233.447266	-69.657860
14244.213867	-69.189659
14254.980469	-68.310219
14265.747070	-67.466850
14276.513672	-62.890339
14287.280273	-60.217155
14298.046875	-61.277431
14308.813477	-61.670582
14319.580078	-60.737423
14330.346680	-65.613518
14341.113281	-76.933647
14351.879883	-77.029678
14362.646484	-77.599648
14373.413086	-64.817917
14384.179688	-61.478210
14394.946289	-61.361111
14405.712891	-62.657646
14416.479492	-65.319321
14427.246094	-71.464577
14438.012695	-72.017570
14448.779297	-74.669876
14459.545898	-65.009071
14470.312500	-62.472870
14481.079102	-64.299789
14491.845703	-73.493973
14502.612305	-81.962128
14513.378906	-72.591354
14524.145508	-65.631538
14534.912109	-64.210381
14545.678711	-62.410847
14556.445312	-62.569729
14567.211914	-63.844116
14577.978516	-64.444290
14588.745117	-64.814079
14599.511719	-64.373718
14610.278320	-62.741436
14621.044922	-62.925880
14631.811523	-65.507835
14642.578125	-72.358879
14653.344727	-75.275307
14664.111328	-71.996353
14674.877930	-77.681198
14685.644531	-73.001488
14696.411133	-64.641357
14707.177734	-65.360718
14717.944336	-75.894333
14728.710938	-72.831322
14739.477539	-72.450333
14750.244141	-69.972694
14761.010742	-86.283119
14771.777344	-70.119766
14782.543945	-68.794502
14793.310547	-63.484486
14804.077148	-67.158173
14814.843750	-74.185394
14825.610352	-63.700890
14836.376953	-60.840405
14847.143555	-62.744053
14857.910156	-64.967705
14868.676758	-67.463242
14879.443359	-77.286346
14890.209961	-82.657791
14900.976562	-68.239937
14911.743164	-63.634960
14922.509766	-64.461998
14933.276367	-66.971420
14944.042969	-69.108826
14954.809570	-64.769676
14965.576172	-62.701462
14976.342773	-63.422939
14987.109375	-69.222588
14997.875977	-79.869766
15008.642578	-74.941277
15019.409180	-69.779663
15030.175781	-64.597893
15040.942383	-67.221222
15051.708984	-81.966431
15062.475586	-74.043968
15073.242188	-69.013016
15084.008789	-66.432793
15094.775391	-72.969948
15105.541992	-89.987610
15116.308594	-69.488846
15127.075195	-63.340702
15137.841797	-62.121353
15148.608398	-65.085442
15159.375000	-71.618477
15170.141602	-72.373154
15180.908203	-64.024994
15191.674805	-63.391491
15202.441406	-67.038750
15213.208008	-78.970909
15223.974609	-69.016823
15234.741211	-66.140594
15245.507812	-69.811363
15256.274414	-71.247345
15267.041016	-67.207130
15277.807617	-67.826591
15288.574219	-69.683502
15299.340820	-67.454933
15310.107422	-66.726479
15320.874023	-68.380371
15331.640625	-69.546272
15342.407227	-67.253265
15353.173828	-63.999405
15363.940430	-63.576893
15374.707031	-67.124016
15385.473633	-75.558533
15396.240234	-72.550278
15407.006836	-67.205566
15417.773438	-64.151871
15428.540039	-64.928650
15439.306641	-73.462486
15450.073242	-74.032280
15460.839844	-66.704620
15471.606445	-65.256943
15482.373047	-68.056351
15493.139648	-71.667313
15503.906250	-74.463852
15514.672852	-75.167862
15525.439453	-73.426888
15536.206055	-73.035919
15546.972656	-69.803917
15557.739258	-67.936249
15568.505859	-67.063927
15579.272461	-66.369972
15590.039062	-65.339027
15600.805664	-68.905525
15611.572266	-72.327141
15622.338867	-65.018860
15633.105469	-64.118599
15643.872070	-70.226601
15654.638672	-81.620850
15665.405273	-84.564941
15676.171875	-77.408676
15686.938477	-68.055016
15697.705078	-68.963226
15708.471680	-92.798744
15719.238281	-69.756683
15730.004883	-64.864342
15740.771484	-64.676407
15751.538086	-63.725456
15762.304688	-63.648045
15773.071289	-63.538334
15783.837891	-64.114761
15794.604492	-65.384964
15805.371094	-67.178757
15816.137695	-69.406433
15826.904297	-91.015732
15837.670898	-68.878174
15848.437500	-64.096016
15859.204102	-62.132248
15869.970703	-64.823204
15880.737305	-71.297684
15891.503906	-75.979767
15902.270508	-79.066994
15913.037109	-75.540138
15923.803711	-82.158112
15934.570312	-79.898697
15945.336914	-85.883629
15956.103516	-78.037773
15966.870117	-73.974815
15977.636719	-79.517372
15988.403320	-76.044319
15999.169922	-70.078606
16009.936523	-71.120544
16020.703125	-74.875633
16031.469727	-76.008469
16042.236328	-76.187790
16053.002930	-87.190376
16063.769531	-71.249008
16074.536133	-73.120453
16085.302734	-97.306046
16096.069336	-74.094025
16106.835938	-72.097046
16117.602539	-72.317551
16128.369141	-70.920219
16139.135742	-70.568611
16149.902344	-75.039070
16160.668945	-93.696983
16171.435547	-75.000107
16182.202148	-70.395317
16192.968750	-74.376656
16203.735352	-76.990021
16214.501953	-74.334679
16225.268555	-75.482903
16236.035156	-79.046867
16246.801758	-75.422249
16257.568359	-71.382713
16268.334961	-69.221474
16279.101562	-70.845901
16289.868164	-78.671288
16300.634766	-81.417366
16311.401367	-77.245705
16322.167969	-75.355774
16332.934570	-81.226898
16343.701172	-72.256256
16354.467773	-70.271240
16365.234375	-73.557831
16376.000977	-74.223015
16386.767578	-71.127136
16397.534180	-69.883598
16408.300781	-69.321037
16419.067383	-68.431290
16429.833984	-68.718246
16440.600586	-66.413109
16451.367188	-65.462860
16462.133789	-67.575775
16472.900391	-73.824295
16483.666992	-79.432884
16494.433594	-75.411736
16505.200195	-79.808403
16515.966797	-68.362053
16526.733398	-65.250496
16537.500000	-68.275459
16548.266602	-72.188370
16559.033203	-74.015488
16569.799805	-77.288353
16580.566406	-72.447853
16591.333008	-72.179131
16602.099609	-69.448059
16612.866211	-72.958313
16623.632812	-75.872116
16634.399414	-70.990730
16645.166016	-72.088707
16655.932617	-73.228004
16666.699219	-73.334274
16677.465820	-79.978256
16688.232422	-89.786797
16698.999023	-75.284973
16709.765625	-70.265434
16720.532227	-71.977066
16731.298828	-70.553375
16742.065430	-72.362556
16752.832031	-74.249901
16763.598633	-74.613998
16774.365234	-78.329346
16785.131836	-74.670410
16795.898438	-68.171402
16806.665039	-68.971687
16817.431641	-76.541153
16828.198242	-83.098251
16838.964844	-70.441933
16849.731445	-68.121330
16860.498047	-69.831276
16871.264648	-70.865829
16882.031250	-73.967049
16892.797852	-73.672462
16903.564453	-70.131859
16914.331055	-67.173409
16925.097656	-65.732155
16935.864258	-66.758789
16946.630859	-72.184647
16957.397461	-86.710815
16968.164062	-78.987282
16978.930664	-72.247276
16989.697266	-71.810036
17000.463867	-78.768295
17011.230469	-74.150314
17021.997070	-76.430862
17032.763672	-86.266083
17043.530273	-76.851151
17054.296875	-74.845688
17065.063477	-78.241844
17075.830078	-78.500969
17086.596680	-77.016556
17097.363281	-75.135605
17108.129883	-76.070953
17118.896484	-74.170403
17129.663086	-70.294182
17140.429688	-69.114220
17151.196289	-70.089905
17161.962891	-70.295990
17172.729492	-74.889671
17183.496094	-85.212555
17194.262695	-78.320366
17205.029297	-79.168671
17215.795898	-86.733124
17226.562500	-85.674141
17237.329102	-76.429909
17248.095703	-69.293304
17258.862305	-70.575356
17269.628906	-83.849709
17280.395508	-76.240089
17291.162109	-79.912071
17301.928711	-79.183052
17312.695312	-80.472763
17323.461914	-81.681976
17334.228516	-76.758499
17344.995117	-75.459831
17355.761719	-73.537399
17366.528320	-73.575867
17377.294922	-73.105164
17388.061523	-71.729004
17398.828125	-69.961044
17409.594727	-67.287483
17420.361328	-66.955147
17431.127930	-71.117172
17441.894531	-83.416092
17452.661133	-78.151863
17463.427734	-74.842628
17474.194336	-76.024078
17484.960938	-72.953346
17495.727539	-71.510109
17506.494141	-72.949265
17517.260742	-77.569366
17528.027344	-78.627350
17538.793945	-73.509399
17549.560547	-72.020241
17560.327148	-69.612762
17571.093750	-67.966034
17581.860352	-67.405838
17592.626953	-70.527565
17603.393555	-77.082184
17614.160156	-91.090546
17624.926758	-91.302841
17635.693359	-82.573776
17646.459961	-81.945396
17657.226562	-79.197578
17667.993164	-74.032631
17678.759766	-71.393066
17689.526367	-74.679909
17700.292969	-82.332573
17711.059570	-76.257843
17721.826172	-71.869072
17732.592773	-69.053299
17743.359375	-69.553192
17754.125977	-71.560265
17764.892578	-68.645126
17775.659180	-68.163124
17786.425781	-73.787193
17797.192383	-79.761017
17807.958984	-70.954758
17818.725586	-68.516571
17829.492188	-69.432854
17840.258789	-66.215698
17851.025391	-65.958138
17861.791992	-71.484230
17872.558594	-83.965820
17883.325195	-80.009132
17894.091797	-78.499580
17904.858398	-80.818176
17915.625000	-76.401070
17926.391602	-72.579475
17937.158203	-69.909767
17947.924805	-69.831261
17958.691406	-73.778412
17969.458008	-82.269264
17980.224609	-76.988838
17990.991211	-72.246628
18001.757812	-73.332497
18012.524414	-78.199661
18023.291016	-79.829308
18034.057617	-82.007492
18044.824219	-86.393143
18055.590820	-78.588783
18066.357422	-81.920631
18077.124023	-76.472443
18087.890625	-76.992546
18098.657227	-106.614456
18109.423828	-74.268120
18120.190430	-70.821754
18130.957031	-73.268921
18141.723633	-78.262321
18152.490234	-78.826416
18163.256836	-81.790634
18174.023438	-89.286217
18184.790039	-86.480804
18195.556641	-80.208244
18206.323242	-74.453995
18217.089844	-72.078697
18227.856445	-75.197189
18238.623047	-76.746109
18249.389648	-74.930222
18260.156250	-85.078819
18270.922852	-73.077019
18281.689453	-71.050674
18292.456055	-72.592964
18303.222656	-73.335770
18313.989258	-73.525482
18324.755859	-76.043152
18335.522461	-73.940468
18346.289062	-80.124107
18357.055664	-84.180717
18367.822266	-79.822083
18378.588867	-73.266273
18389.355469	-72.256706
18400.122070	-77.182922
18410.888672	-87.585388
18421.655273	-76.107796
18432.421875	-75.448914
18443.188477	-75.229431
18453.955078	-71.929451
18464.721680	-71.570221
18475.488281	-75.087257
18486.254883	-78.723145
18497.021484	-78.413643
18507.788086	-74.860764
18518.554688	-75.146500
18529.321289	-78.462967
18540.087891	-80.426064
18550.854492	-84.092682
18561.621094	-82.095917
18572.387695	-80.746918
18583.154297	-78.862740
18593.920898	-75.975761
18604.687500	-78.809410
18615.454102	-74.293045
18626.220703	-71.387451
18636.987305	-73.768707
18647.753906	-79.197235
18658.520508	-81.384178
18669.287109	-76.397797
18680.053711	-74.868729
18690.820312	-74.048370
18701.586914	-76.645622
18712.353516	-88.005836
18723.120117	-73.951103
18733.886719	-69.309891
18744.653320	-70.556053
18755.419922	-74.924492
18766.186523	-78.537010
18776.953125	-82.701584
18787.719727	-80.833351
18798.486328	-75.804413
18809.252930	-74.717628
18820.019531	-76.629471
18830.786133	-77.225853
18841.552734	-76.546585
18852.319336	-72.634155
18863.085938	-70.814140
18873.852539	-71.831329
18884.619141	-77.689911
18895.385742	-82.706558
18906.152344	-74.177452
18916.918945	-71.987526
18927.685547	-71.392693
18938.452148	-71.416382
18949.218750	-77.247284
18959.985352	-79.994507
18970.751953	-75.312180
18981.518555	-74.659332
18992.285156	-76.696175
19003.051758	-77.394409
19013.818359	-85.198997
19024.584961	-76.445030
19035.351562	-74.359566
19046.118164	-76.844490
19056.884766	-79.604362
19067.651367	-79.067276
19078.417969	-74.705399
19089.184570	-73.576256
19099.951172	-76.834953
19110.717773	-77.351334
19121.484375	-72.498405
19132.250977	-72.021080
19143.017578	-75.112221
19153.784180	-74.809334
19164.550781	-73.702950
19175.317383	-75.868752
19186.083984	-82.883888
19196.850586	-88.523613
19207.617188	-91.980621
19218.383789	-84.290268
19229.150391	-84.088974
19239.916992	-78.504761
19250.683594	-76.215836
19261.450195	-76.491547
19272.216797	-78.028915
19282.983398	-82.619507
19293.750000	-92.114243
19304.516602	-84.907799
19315.283203	-93.896240
19326.049805	-77.024788
19336.816406	-73.648994
19347.583008	-78.022026
19358.349609	-83.552513
19369.116211	-78.434227
19379.882812	-80.696297
19390.649414	-78.987381
19401.416016	-77.626862
19412.182617	-84.408821
19422.949219	-80.246216
19433.715820	-80.257324
19444.482422	-81.334015
19455.249023	-82.738243
19466.015625	-83.123566
19476.782227	-92.807396
19487.548828	-80.693497
19498.315430	-75.933258
19509.082031	-76.018394
19519.848633	-75.213005
19530.615234	-72.866989
19541.381836	-73.681335
19552.148438	-77.797295
19562.915039	-87.900208
19573.681641	-91.093285
19584.448242	-87.206406
19595.214844	-84.658310
19605.981445	-79.043617
19616.748047	-85.093773
19627.514648	-74.079903
19638.281250	-73.215462
19649.047852	-74.612495
19659.814453	-75.745522
19670.581055	-76.368446
19681.347656	-77.265823
19692.114258	-81.845856
19702.880859	-83.700714
19713.647461	-78.116859
19724.414062	-81.599686
19735.180664	-78.186386
19745.947266	-74.261620
19756.713867	-72.446465
19767.480469	-73.677216
19778.247070	-77.062447
19789.013672	-82.176933
19799.780273	-88.212624
19810.546875	-82.161842
19821.313477	-79.786507
19832.080078	-82.676506
19842.846680	-76.552910
19853.613281	-75.033478
19864.379883	-77.355675
19875.146484	-82.729103
19885.913086	-87.076393
19896.679688	-79.281403
19907.446289	-75.995613
19918.212891	-74.628532
19928.979492	-75.251205
19939.746094	-77.092697
19950.512695	-80.532059
19961.279297	-77.726913
19972.045898	-84.756187
19982.812500	-76.892731
19993.579102	-73.813332
20004.345703	-78.022621
20015.112305	-83.758888
20025.878906	-88.571167
20036.645508	-84.293785
20047.412109	-83.433418
20058.178711	-84.490845
20068.945312	-80.832764
20079.711914	-78.731628
20090.478516	-84.698891
20101.245117	-91.501274
20112.011719	-93.835022
20122.778320	-89.030273
20133.544922	-89.710297
20144.311523	-86.282890
20155.078125	-89.743675
20165.844727	-81.826042
20176.611328	-76.975861
20187.377930	-76.405327
20198.144531	-76.573456
20208.911133	-80.465073
20219.677734	-111.708374
20230.444336	-83.111481
20241.210938	-76.911842
20251.977539	-74.159073
20262.744141	-76.308022
20273.510742	-81.551605
20284.277344	-82.277252
20295.043945	-83.092903
20305.810547	-82.438095
20316.577148	-77.538788
20327.343750	-79.056305
20338.110352	-78.511620
20348.876953	-76.497711
20359.643555	-80.995628
20370.410156	-96.228233
20381.176758	-81.085037
20391.943359	-78.698494
20402.709961	-81.599953
20413.476562	-80.200668
20424.243164	-80.973328
20435.009766	-85.572533
20445.776367	-81.544456
20456.542969	-85.961845
20467.309570	-80.283798
20478.076172	-77.715500
20488.842773	-78.611328
20499.609375	-82.191734
20510.375977	-86.033470
20521.142578	-79.853241
20531.909180	-76.958107
20542.675781	-78.583450
20553.442383	-82.730942
20564.208984	-84.096375
20574.975586	-91.258507
20585.742188	-88.451302
20596.508789	-92.452965
20607.275391	-92.103149
20618.041992	-80.088364
20628.808594	-76.017326
20639.575195	-78.671112
20650.341797	-84.077522
20661.108398	-86.430092
20671.875000	-102.751854
20682.641602	-83.931351
20693.408203	-81.332893
20704.174805	-84.645454
20714.941406	-88.443489
20725.708008	-82.651169
20736.474609	-79.299736
20747.241211	-75.932655
20758.007812	-75.744003
20768.774414	-75.540535
20779.541016	-77.826881
20790.307617	-80.837082
20801.074219	-77.913994
20811.840820	-75.825790
20822.607422	-76.259903
20833.374023	-76.690277
20844.140625	-78.176651
20854.907227	-82.765602
20865.673828	-85.339798
20876.440430	-83.990761
20887.207031	-83.683838
20897.973633	-82.933220
20908.740234	-84.469063
20919.506836	-87.763115
20930.273438	-99.556786
20941.040039	-89.646614
20951.806641	-86.564026
20962.573242	-93.287941
20973.339844	-86.340302
20984.106445	-84.648781
20994.873047	-86.822937
21005.639648	-86.831245
21016.406250	-84.821968
21027.172852	-80.432350
21037.939453	-80.021629
21048.706055	-84.124855
21059.472656	-84.893967
21070.239258	-86.711800
21081.005859	-95.501328
21091.772461	-90.084160
21102.539062	-87.170700
21113.305664	-89.621613
21124.072266	-95.107498
21134.838867	-92.965561
21145.605469	-98.977699
21156.372070	-96.025269
21167.138672	-91.016647
21177.905273	-92.809509
21188.671875	-105.123100
21199.438477	-96.466255
21210.205078	-94.298241
21220.971680	-91.218964
21231.738281	-93.660027
21242.504883	-93.352013
21253.271484	-94.169655
21264.038086	-95.797752
21274.804688	-92.215553
21285.571289	-89.609802
21296.337891	-90.794823
21307.104492	-97.865952
21317.871094	-102.119102
21328.637695	-99.287712
21339.404297	-105.703758
21350.170898	-103.055290
21360.937500	-101.878288
21371.704102	-104.637947
21382.470703	-102.263062
21393.237305	-96.853920
21404.003906	-90.899223
21414.770508	-94.360199
21425.537109	-102.185173
21436.303711	-97.588943
21447.070312	-98.237793
21457.836914	-99.485077
21468.603516	-104.240250
21479.370117	-100.079117
21490.136719	-97.663399
21500.903320	-98.537758
21511.669922	-95.135628
21522.436523	-94.268265
21533.203125	-106.676865
21543.969727	-107.939674
21554.736328	-100.274628
21565.502930	-94.195580
21576.269531	-94.728394
21587.036133	-94.719658
21597.802734	-96.795837
21608.569336	-106.740013
21619.335938	-106.684113
21630.102539	-98.676750
21640.869141	-99.121475
21651.635742	-100.659653
21662.402344	-111.145309
21673.168945	-97.005585
21683.935547	-96.181061
21694.702148	-97.057579
21705.468750	-95.741402
21716.235352	-103.120529
21727.001953	-97.387985
21737.768555	-94.077393
21748.535156	-95.017555
21759.301758	-92.313004
21770.068359	-91.507690
21780.834961	-95.988724
21791.601562	-100.556686
21802.368164	-98.683792
21813.134766	-91.121040
21823.901367	-93.718445
21834.667969	-102.343102
21845.434570	-102.985405
21856.201172	-101.865601
21866.967773	-99.270813
21877.734375	-104.071571
21888.500977	-108.110527
21899.267578	-102.201279
21910.034180	-96.604187
21920.800781	-95.227196
21931.567383	-94.673721
21942.333984	-94.861038
21953.100586	-93.681007
21963.867188	-92.002991
21974.633789	-92.748390
21985.400391	-96.919365
21996.166992	-94.574455
22006.933594	-98.500763
22017.700195	-111.400383
22028.466797	-117.830727
22039.233398	-114.917114
